match_id,year,slam,match_num,player1,player2,status,winner,event_name,round,court_name,court_id,player1id,player2id,nation1,nation2,partner1,partner2,nation_partner1,nation_partner2
2021-frenchopen-MD216,2021,frenchopen,MD216,D Added,Js Cabal,,,,,,,,,,,Jw Tsonga,R Farah,,
2021-frenchopen-MD301,2021,frenchopen,MD301,P Andujar,S Gille,,,,,,,,,,,P Martinez,J Vliegen,,
2021-frenchopen-MD302,2021,frenchopen,MD302,M Arevalo,R Bopanna,,,,,,,,,,,M Middelkoop,F Skugor,,
2021-frenchopen-MD303,2021,frenchopen,MD303,H Nys,R Arneodo,,,,,,,,,,,T Puetz,B Paire,,
2021-frenchopen-MD304,2021,frenchopen,MD304,W Koolhof,A Bublik,,,,,,,,,,,Jj Rojer,A Golubev,,
2021-frenchopen-MD305,2021,frenchopen,MD305,Ph Herbert,R Haase,,,,,,,,,,,N Mahut,Jl Struff,,
2021-frenchopen-MD306,2021,frenchopen,MD306,S Bolelli,T Brkic,,,,,,,,,,,M Gonzalez,N Cacic,,
2021-frenchopen-MD307,2021,frenchopen,MD307,J Murray,K Krawietz,,,,,,,,,,,B Soares,H Tecau,,
2021-frenchopen-MD308,2021,frenchopen,MD308,M Purcell,Js Cabal,,,,,,,,,,,L Saville,R Farah,,
2021-frenchopen-MD401,2021,frenchopen,MD401,P Andujar,R Bopanna,,,,,,,,,,,P Martinez,F Skugor,,
2021-frenchopen-MD402,2021,frenchopen,MD402,H Nys,A Bublik,,,,,,,,,,,T Puetz,A Golubev,,
2021-frenchopen-MD403,2021,frenchopen,MD403,Ph Herbert,T Brkic,,,,,,,,,,,N Mahut,N Cacic,,
2021-frenchopen-MD404,2021,frenchopen,MD404,K Krawietz,Js Cabal,,,,,,,,,,,H Tecau,R Farah,,
2021-frenchopen-MD501,2021,frenchopen,MD501,P Andujar,A Bublik,,,,,,,,,,,P Martinez,A Golubev,,
2021-frenchopen-MD502,2021,frenchopen,MD502,Ph Herbert,Js Cabal,,,,,,,,,,,N Mahut,R Farah,,
2021-frenchopen-MD601,2021,frenchopen,MD601,A Bublik,Ph Herbert,,,,,,,,,,,A Golubev,N Mahut,,
2021-frenchopen-WD101,2021,frenchopen,WD101,Sw Hsieh,E Jacquemot,,,,,,,,,,,E Mertens,E Lechemia,,
2021-frenchopen-WD102,2021,frenchopen,WD102,S Djoubri,A Anisimova,,,,,,,,,,,O Dodin,A Potapova,,
2021-frenchopen-WD103,2021,frenchopen,WD103,V Kudermetova,Al Friedsam,,,,,,,,,,,E Vesnina,Y Wang,,
2021-frenchopen-WD104,2021,frenchopen,WD104,A Droguet,B Mattek-Sands,,,,,,,,,,,S Janicijevic,I Swiatek,,
2021-frenchopen-WD105,2021,frenchopen,WD105,D Jurak,M Brengle,,,,,,,,,,,A Klepac,D Collins,,
2021-frenchopen-WD106,2021,frenchopen,WD106,A Rus,C Lister,,,,,,,,,,,T Zidansek,R Peterson,,
2021-frenchopen-WD107,2021,frenchopen,WD107,M Doi,L Pattinama Kerkhove,,,,,,,,,,,P Hercog,R Van Der Hoek,,
2021-frenchopen-WD108,2021,frenchopen,WD108,I Khromacheva,Hc Chan,,,,,,,,,,,D Kovinic,L Chan,,
2021-frenchopen-WD109,2021,frenchopen,WD109,S Aoyama,P Badosa,,,,,,,,,,,E Shibahara,A Bolsova,,
2021-frenchopen-WD110,2021,frenchopen,WD110,E Cascino,I Begu,,,,,,,,,,,J Ponchet,N Podoroska,,
2021-frenchopen-WD111,2021,frenchopen,WD111,C Burel,M Kato,,,,,,,,,,,C Paquet,R Voracova,,
2021-frenchopen-WD112,2021,frenchopen,WD112,L Kichenok,N Kichenok,,,,,,,,,,,A Rodionova,R Olaru,,
2021-frenchopen-WD113,2021,frenchopen,WD113,S Fichman,A Blinkova,,,,,,,,,,,G Olmos,H Watson,,
2021-frenchopen-WD114,2021,frenchopen,WD114,M Buzarnescu,L Arruabarrena,,,,,,,,,,,Pm Tig,C Dolehide,,
2021-frenchopen-WD115,2021,frenchopen,WD115,M Ninomiya,M Bouzkova,,,,,,,,,,,Z Yang,S Sorribes Tormo,,
2021-frenchopen-WD116,2021,frenchopen,WD116,P Martic,T Babos,,,,,,,,,,,S Rogers,V Zvonareva,,
2021-frenchopen-WD117,2021,frenchopen,WD117,A Guarachi,M Linette,,,,,,,,,,,D Krawczyk,B Pera,,
2021-frenchopen-WD118,2021,frenchopen,WD118,K Christian,Z Diyas,,,,,,,,,,,S Santamaria,V Gracheva,,
2021-frenchopen-WD119,2021,frenchopen,WD119,J Paolini,A Muhammad,,,,,,,,,,,N Stojanovic,J Pegula,,
2021-frenchopen-WD120,2021,frenchopen,WD120,L Davis,L Hradecka,,,,,,,,,,,A Raina,L Siegemund,,
2021-frenchopen-WD121,2021,frenchopen,WD121,G Minnen,A Pavlyuchenkova,,,,,,,,,,,A Van Uytvanck,E Rybakina,,
2021-frenchopen-WD122,2021,frenchopen,WD122,S Sanders,E Alexandrova,,,,,,,,,,,A Tomljanovic,Y Sizikova,,
2021-frenchopen-WD123,2021,frenchopen,WD123,A Rosolska,A Mitu,,,,,,,,,,,C Vandeweghe,Y Putintseva,,
2021-frenchopen-WD124,2021,frenchopen,WD124,D Parry,N Melichar,,,,,,,,,,,M Yerolymos,D Schuurs,,
2021-frenchopen-WD125,2021,frenchopen,WD125,Y Xu,V Golubic,,,,,,,,,,,S Zhang,A Panova,,
2021-frenchopen-WD126,2021,frenchopen,WD126,A Krunic,Ka Pliskova,,,,,,,,,,,M Trevisan,Kr Pliskova,,
2021-frenchopen-WD127,2021,frenchopen,WD127,N Hibino,A Kalinskaya,,,,,,,,,,,O Kalashnikova,V Kuzmova,,
2021-frenchopen-WD128,2021,frenchopen,WD128,M Kostyuk,M Niculescu,,,,,,,,,,,A Sasnovich,J Ostapenko,,
2021-frenchopen-WD129,2021,frenchopen,WD129,E Perez,C Gauff,,,,,,,,,,,S Zheng,V Williams,,
2021-frenchopen-WD130,2021,frenchopen,WD130,G Dabrowski,G Garcia Perez,,,,,,,,,,,L Fernandez,J Wachaczyk,,
2021-frenchopen-WD131,2021,frenchopen,WD131,V Heisen,H Carter,,,,,,,,,,,K Peschke,A Sharma,,
2021-frenchopen-WD132,2021,frenchopen,WD132,A Hesse,B Krejcikova,,,,,,,,,,,H Tan,K Siniakova,,
2021-frenchopen-WD201,2021,frenchopen,WD201,Sw Hsieh,A Anisimova,,,,,,,,,,,E Mertens,A Potapova,,
2021-frenchopen-WD202,2021,frenchopen,WD202,Al Friedsam,B Mattek-Sands,,,,,,,,,,,Y Wang,I Swiatek,,
2021-frenchopen-WD204,2021,frenchopen,WD204,M Doi,Hc Chan,,,,,,,,,,,P Hercog,L Chan,,
2021-frenchopen-WD205,2021,frenchopen,WD205,S Aoyama,I Begu,,,,,,,,,,,E Shibahara,N Podoroska,,
2021-frenchopen-WD206,2021,frenchopen,WD206,C Burel,N Kichenok,,,,,,,,,,,C Paquet,R Olaru,,
2021-frenchopen-WD207,2021,frenchopen,WD207,S Fichman,L Arruabarrena,,,,,,,,,,,G Olmos,C Dolehide,,
2021-frenchopen-WD208,2021,frenchopen,WD208,M Ninomiya,P Martic,,,,,,,,,,,Z Yang,S Rogers,,
2021-frenchopen-WD209,2021,frenchopen,WD209,M Linette,Z Diyas,,,,,,,,,,,B Pera,V Gracheva,,
2021-frenchopen-WD210,2021,frenchopen,WD210,A Muhammad,L Hradecka,,,,,,,,,,,J Pegula,L Siegemund,,
2021-frenchopen-WD211,2021,frenchopen,WD211,A Pavlyuchenkova,S Sanders,,,,,,,,,,,E Rybakina,A Tomljanovic,,
2021-frenchopen-WD212,2021,frenchopen,WD212,A Mitu,N Melichar,,,,,,,,,,,Y Putintseva,D Schuurs,,
2021-frenchopen-WD213,2021,frenchopen,WD213,Y Xu,Ka Pliskova,,,,,,,,,,,S Zhang,Kr Pliskova,,
2021-frenchopen-WD214,2021,frenchopen,WD214,N Hibino,M Niculescu,,,,,,,,,,,O Kalashnikova,J Ostapenko,,
2021-frenchopen-WD215,2021,frenchopen,WD215,E Perez,G Dabrowski,,,,,,,,,,,S Zheng,L Fernandez,,
2021-frenchopen-WD216,2021,frenchopen,WD216,V Heisen,B Krejcikova,,,,,,,,,,,K Peschke,K Siniakova,,
2021-frenchopen-WD301,2021,frenchopen,WD301,Sw Hsieh,B Mattek-Sands,,,,,,,,,,,E Mertens,I Swiatek,,
2021-frenchopen-WD302,2021,frenchopen,WD302,D Jurak,Hc Chan,,,,,,,,,,,A Klepac,L Chan,,
2021-frenchopen-WD303,2021,frenchopen,WD303,I Begu,C Burel,,,,,,,,,,,N Podoroska,C Paquet,,
2021-frenchopen-WD304,2021,frenchopen,WD304,S Fichman,P Martic,,,,,,,,,,,G Olmos,S Rogers,,
2021-frenchopen-WD305,2021,frenchopen,WD305,M Linette,L Hradecka,,,,,,,,,,,B Pera,L Siegemund,,
2021-frenchopen-WD306,2021,frenchopen,WD306,A Pavlyuchenkova,N Melichar,,,,,,,,,,,E Rybakina,D Schuurs,,
2021-frenchopen-WD307,2021,frenchopen,WD307,Ka Pliskova,M Niculescu,,,,,,,,,,,Kr Pliskova,J Ostapenko,,
2021-frenchopen-WD308,2021,frenchopen,WD308,G Dabrowski,B Krejcikova,,,,,,,,,,,L Fernandez,K Siniakova,,
2021-frenchopen-WD401,2021,frenchopen,WD401,B Mattek-Sands,D Jurak,,,,,,,,,,,I Swiatek,A Klepac,,
2021-frenchopen-WD402,2021,frenchopen,WD402,I Begu,P Martic,,,,,,,,,,,N Podoroska,S Rogers,,
2021-frenchopen-WD403,2021,frenchopen,WD403,M Linette,A Pavlyuchenkova,,,,,,,,,,,B Pera,E Rybakina,,
2021-frenchopen-WD404,2021,frenchopen,WD404,Ka Pliskova,B Krejcikova,,,,,,,,,,,Kr Pliskova,K Siniakova,,
2021-frenchopen-WD501,2021,frenchopen,WD501,B Mattek-Sands,I Begu,,,,,,,,,,,I Swiatek,N Podoroska,,
2021-frenchopen-WD502,2021,frenchopen,WD502,M Linette,B Krejcikova,,,,,,,,,,,B Pera,K Siniakova,,
2021-frenchopen-WD601,2021,frenchopen,WD601,B Mattek-Sands,B Krejcikova,,,,,,,,,,,I Swiatek,K Siniakova,,
