match_id,year,slam,match_num,player1,player2,status,winner,event_name,round,court_name,court_id,player1id,player2id,nation1,nation2,partner1,partner2,nation_partner1,nation_partner2
2020-ausopen-WD105,2020,ausopen,WD105,E. Perez,L. Arruabarrena,,,,,,,,,AUS,ESP,S. Stosur,O. Jabeur,AUS,TUN
2020-ausopen-WD106,2020,ausopen,WD106,V. King,B. Pera,,,,,,,,,USA,USA,C. McHale,R. Voracova,USA,CZE
2020-ausopen-WD107,2020,ausopen,WD107,G. Garcia Perez,M. Adamczak,,,,,,,,,ESP,AUS,S. Sorribes Tormo,K. Srebotnik,ESP,SLO
2020-ausopen-WD108,2020,ausopen,WD108,J. Brady,N. Melichar,,,,,,,,,USA,USA,C. Dolehide,Y. Xu,USA,CHN
2020-ausopen-WD109,2020,ausopen,WD109,B. Krejcikova,A. Friedsam,,,,,,,,,CZE,GER,K. Siniakova,L. Siegemund,CZE,GER
2020-ausopen-WD110,2020,ausopen,WD110,K. Flipkens,T. Maria,,,,,,,,,BEL,GER,T. Townsend,A. Sevastova,USA,LAT
2020-ausopen-WD111,2020,ausopen,WD111,D. Krawczyk,I. Begu,,,,,,,,,USA,ROU,J. Pegula,Kr. Pliskova,USA,CZE
2020-ausopen-WD112,2020,ausopen,WD112,Y. Lee,S. Kenin,,,,,,,,,TPE,USA,F. Wu,B. Mattek-Sands,TPE,USA
2020-ausopen-WD113,2020,ausopen,WD113,Y. Duan,H. Carter,,,,,,,,,CHN,USA,S. Zheng,L. Stefani,CHN,BRA
2020-ausopen-WD114,2020,ausopen,WD114,X. Han,N. Kichenok,,,,,,,,,CHN,UKR,L. Zhu,S. Mirza,CHN,IND
2020-ausopen-WD115,2020,ausopen,WD115,A. Muhammad,P. Hon,,,,,,,,,USA,AUS,S. Santamaria,S. Sanders,USA,AUS
2020-ausopen-WD116,2020,ausopen,WD116,M. Sakkari,G. Dabrowski,,,,,,,,,GRE,CAN,A. Tomljanovic,J. Ostapenko,AUS,LAT
2020-ausopen-WD117,2020,ausopen,WD117,H. Chan,O. Kalashnikova,,,,,,,,,TPE,GEO,L. Chan,M. Kato,TPE,JPN
2020-ausopen-WD118,2020,ausopen,WD118,E. Alexandrova,K. Christian,,,,,,,,,RUS,USA,I. Bara,A. Guarachi,ROU,CHI
2020-ausopen-WD119,2020,ausopen,WD119,M. Doi,A. Kalinskaya,,,,,,,,,JPN,RUS,M. Niculescu,Y. Putintseva,ROU,KAZ
2020-ausopen-WD120,2020,ausopen,WD120,N. Hibino,L. Hradecka,,,,,,,,,JPN,CZE,M. Ninomiya,A. Klepac,JPN,SLO
2020-ausopen-WD121,2020,ausopen,WD121,V. Kudermetova,S. Peng,,,,,,,,,RUS,CHN,A. Riske,S. Zhang,USA,CHN
2020-ausopen-WD122,2020,ausopen,WD122,A. Blinkova,A. Kontaveit,,,,,,,,,RUS,EST,Y. Wang,M. Minella,CHN,LUX
2020-ausopen-WD123,2020,ausopen,WD123,J. Fourlis,S. Fichman,,,,,,,,,AUS,CAN,A. Rodionova,C. Lister,AUS,SWE
2020-ausopen-WD124,2020,ausopen,WD124,C. Bellis,E. Mertens,,,,,,,,,USA,BEL,M. Vondrousova,A. Sabalenka,CZE,BLR
2020-ausopen-WD125,2020,ausopen,WD125,K. Peschke,F. Stollar,,,,,,,,,CZE,HUN,D. Schuurs,D. Yastremska,NED,UKR
2020-ausopen-WD126,2020,ausopen,WD126,K. Muchova,C. Gauff,,,,,,,,,CZE,USA,J. Teichmann,C. McNally,SUI,USA
2020-ausopen-WD127,2020,ausopen,WD127,D. Collins,K. Kozlova,,,,,,,,,USA,UKR,A. Rosolska,M. Linette,POL,POL
2020-ausopen-WD128,2020,ausopen,WD128,G. Minnen,S. Aoyama,,,,,,,,,BEL,JPN,A. Van Uytvanck,E. Shibahara,BEL,JPN
2020-ausopen-WD129,2020,ausopen,WD129,V. Kuzmova,A. Bozovic,,,,,,,,,SVK,AUS,A. Sasnovich,A. Marshall,BLR,AUS
2020-ausopen-WD130,2020,ausopen,WD130,A. Cornet,Z. Diyas,,,,,,,,,FRA,KAZ,F. Ferro,E. Rybakina,FRA,KAZ
2020-ausopen-WD131,2020,ausopen,WD131,J. Moore,A. Barty,,,,,,,,,AUS,AUS,A. Sharma,J. Goerges,AUS,GER
2020-ausopen-WD132,2020,ausopen,WD132,D. Jakupovic,T. Babos,,,,,,,,,SLO,HUN,R. Olaru,K. Mladenovic,ROU,FRA
2020-ausopen-WD201,2020,ausopen,WD201,S. Hsieh,L. Davis,,,,,,,,,TPE,USA,B. Strycova,V. Golubic,CZE,SUI
2020-ausopen-WD202,2020,ausopen,WD202,D. Jurak,M. Inglis,,,,,,,,,CRO,AUS,N. Stojanovic,K. McPhee,SRB,AUS
2020-ausopen-WD203,2020,ausopen,WD203,L. Arruabarrena,B. Pera,,,,,,,,,ESP,USA,O. Jabeur,R. Voracova,TUN,CZE
2020-ausopen-WD204,2020,ausopen,WD204,G. Garcia Perez,J. Brady,,,,,,,,,ESP,USA,S. Sorribes Tormo,C. Dolehide,ESP,USA
2020-ausopen-WD205,2020,ausopen,WD205,B. Krejcikova,K. Flipkens,,,,,,,,,CZE,BEL,K. Siniakova,T. Townsend,CZE,USA
2020-ausopen-WD206,2020,ausopen,WD206,D. Krawczyk,S. Kenin,,,,,,,,,USA,USA,J. Pegula,B. Mattek-Sands,USA,USA
2020-ausopen-WD207,2020,ausopen,WD207,H. Carter,X. Han,,,,,,,,,USA,CHN,L. Stefani,L. Zhu,BRA,CHN
2020-ausopen-WD208,2020,ausopen,WD208,A. Muhammad,G. Dabrowski,,,,,,,,,USA,CAN,S. Santamaria,J. Ostapenko,USA,LAT
2020-ausopen-WD209,2020,ausopen,WD209,H. Chan,K. Christian,,,,,,,,,TPE,USA,L. Chan,A. Guarachi,TPE,CHI
2020-ausopen-WD210,2020,ausopen,WD210,M. Doi,N. Hibino,,,,,,,,,JPN,JPN,M. Niculescu,M. Ninomiya,ROU,JPN
2020-ausopen-WD211,2020,ausopen,WD211,V. Kudermetova,A. Kontaveit,,,,,,,,,RUS,EST,A. Riske,M. Minella,USA,LUX
2020-ausopen-WD212,2020,ausopen,WD212,J. Fourlis,E. Mertens,,,,,,,,,AUS,BEL,A. Rodionova,A. Sabalenka,AUS,BLR
2020-ausopen-WD213,2020,ausopen,WD213,K. Peschke,C. Gauff,,,,,,,,,CZE,USA,D. Schuurs,C. McNally,NED,USA
2020-ausopen-WD215,2020,ausopen,WD215,V. Kuzmova,Z. Diyas,,,,,,,,,SVK,KAZ,A. Sasnovich,E. Rybakina,BLR,KAZ
2020-ausopen-WD216,2020,ausopen,WD216,A. Barty,T. Babos,,,,,,,,,AUS,HUN,J. Goerges,K. Mladenovic,GER,FRA
2020-ausopen-WD301,2020,ausopen,WD301,S. Hsieh,D. Jurak,,,,,,,,,TPE,CRO,B. Strycova,N. Stojanovic,CZE,SRB
2020-ausopen-WD302,2020,ausopen,WD302,L. Arruabarrena,J. Brady,,,,,,,,,ESP,USA,O. Jabeur,C. Dolehide,TUN,USA
2020-ausopen-WD303,2020,ausopen,WD303,B. Krejcikova,S. Kenin,,,,,,,,,CZE,USA,K. Siniakova,B. Mattek-Sands,CZE,USA
2020-ausopen-WD304,2020,ausopen,WD304,H. Carter,G. Dabrowski,,,,,,,,,USA,CAN,L. Stefani,J. Ostapenko,BRA,LAT
2020-ausopen-WD305,2020,ausopen,WD305,H. Chan,M. Doi,,,,,,,,,TPE,JPN,L. Chan,M. Niculescu,TPE,ROU
2020-ausopen-WD306,2020,ausopen,WD306,V. Kudermetova,E. Mertens,,,,,,,,,RUS,BEL,A. Riske,A. Sabalenka,USA,BLR
2020-ausopen-WD307,2020,ausopen,WD307,C. Gauff,S. Aoyama,,,,,,,,,USA,JPN,C. McNally,E. Shibahara,USA,JPN
2020-ausopen-WD308,2020,ausopen,WD308,V. Kuzmova,T. Babos,,,,,,,,,SVK,HUN,A. Sasnovich,K. Mladenovic,BLR,FRA
2020-ausopen-WD401,2020,ausopen,WD401,S. Hsieh,J. Brady,,,,,,,,,TPE,USA,B. Strycova,C. Dolehide,CZE,USA
2020-ausopen-WD402,2020,ausopen,WD402,B. Krejcikova,G. Dabrowski,,,,,,,,,CZE,CAN,K. Siniakova,J. Ostapenko,CZE,LAT
2020-ausopen-WD403,2020,ausopen,WD403,H. Chan,E. Mertens,,,,,,,,,TPE,BEL,L. Chan,A. Sabalenka,TPE,BLR
2020-ausopen-WD404,2020,ausopen,WD404,C. Gauff,T. Babos,,,,,,,,,USA,HUN,C. McNally,K. Mladenovic,USA,FRA
2020-ausopen-WD501,2020,ausopen,WD501,S. Hsieh,B. Krejcikova,,,,,,,,,TPE,CZE,B. Strycova,K. Siniakova,CZE,CZE
2020-ausopen-WD502,2020,ausopen,WD502,H. Chan,T. Babos,,,,,,,,,TPE,HUN,L. Chan,K. Mladenovic,TPE,FRA
2020-ausopen-WD601,2020,ausopen,WD601,S. Hsieh,T. Babos,,,,,,,,,TPE,HUN,B. Strycova,K. Mladenovic,CZE,FRA
