match_id,ElapsedTime,SetNo,P1GamesWon,P2GamesWon,SetWinner,GameNo,GameWinner,PointNumber,PointWinner,PointServer,Speed_KMH,Rally,P1Score,P2Score,P1Momentum,P2Momentum,P1PointsWon,P2PointsWon,P1Ace,P2Ace,P1Winner,P2Winner,P1DoubleFault,P2DoubleFault,P1UnfErr,P2UnfErr,P1NetPoint,P2NetPoint,P1NetPointWon,P2NetPointWon,P1BreakPoint,P2BreakPoint,P1BreakPointWon,P2BreakPointWon,P1FirstSrvIn,P2FirstSrvIn,P1FirstSrvWon,P2FirstSrvWon,P1SecondSrvIn,P2SecondSrvIn,P1SecondSrvWon,P2SecondSrvWon,P1ForcedError,P2ForcedError,History,Speed_MPH,P1BreakPointMissed,P2BreakPointMissed,ServeIndicator,Serve_Direction,Winner_FH,Winner_BH,ServingTo,P1TurningPoint,P2TurningPoint
2012-wimbledon-1101,0:10:15,1,1,1,0,3,0,21,2,1,173,,40,40,11,15,11,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,108,0,0,1,,,,,,
2012-wimbledon-1101,0:10:58,1,1,1,0,3,0,22,2,1,149,,40,AD,10,17,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,93,0,0,1,,,,,,
2012-wimbledon-1101,0:11:36,1,1,2,0,3,2,23,2,1,149,,0,0,8,25,11,12,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,,,,,,,,,,,21012,93,0,1,2,,,,,,
2012-wimbledon-1101,0:13:51,1,1,2,0,4,0,24,1,2,168,,15,0,11,25,12,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,105,0,0,2,,,,,,M
2012-wimbledon-1101,0:14:41,1,1,2,0,4,0,25,2,2,146,,15,15,9,26,12,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,91,0,0,2,,,,,,
2012-wimbledon-1101,0:15:18,1,1,2,0,4,0,26,1,2,189,,30,15,12,26,13,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,118,0,0,2,,,,,,
2012-wimbledon-1101,0:15:45,1,1,2,0,4,0,27,1,2,148,,40,15,15,26,14,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,92,0,0,2,,,,,,
2012-wimbledon-1101,0:16:32,1,2,2,0,4,1,28,1,2,165,,0,0,21,23,15,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,21032,103,1,0,1,,,,,,
2012-wimbledon-1101,0:17:06,1,2,2,0,5,0,29,1,1,177,,15,0,23,22,16,13,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,21030,110,0,0,1,,,,,S,
2012-wimbledon-1101,0:17:34,1,2,2,0,5,0,30,1,1,196,,30,0,26,22,17,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,14000,122,0,0,1,,,,,,
2012-wimbledon-1101,0:17:55,1,2,2,0,5,0,31,2,1,160,,30,15,25,24,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,100,0,0,1,,,,,,
2012-wimbledon-1101,0:18:50,1,2,2,0,5,0,32,1,1,202,,40,15,27,23,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,126,0,0,1,,,,,,
2012-wimbledon-1101,0:19:08,1,3,2,0,5,1,33,1,1,180,,0,0,32,23,19,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11012,112,0,0,2,,,,,,
2012-wimbledon-1101,0:20:50,1,3,2,0,6,0,34,2,2,177,,0,15,32,26,19,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010,110,0,0,2,,,,,,
2012-wimbledon-1101,0:21:13,1,3,2,0,6,0,35,1,2,183,,15,15,33,24,20,15,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,22420,114,0,0,2,,,,,,
2012-wimbledon-1101,0:21:42,1,3,2,0,6,0,36,2,2,177,,15,30,33,27,20,16,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,21510,110,0,0,2,,,,,,
2012-wimbledon-1101,0:22:15,1,3,2,0,6,0,37,2,2,146,,15,40,32,29,20,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,91,0,0,2,,,,,,
2012-wimbledon-1101,0:23:09,1,3,3,0,6,2,38,2,2,175,,0,0,32,34,20,18,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,22012,109,0,0,1,,,,,,
2012-wimbledon-1101,0:24:00,1,3,3,0,7,0,39,1,1,181,,15,0,33,32,21,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,113,0,0,1,,,,,,M
2012-wimbledon-1101,0:24:32,1,3,3,0,7,0,40,2,1,196,,15,15,31,33,21,19,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,11420,122,0,0,1,,,,,,
2012-wimbledon-1101,0:25:03,1,3,3,0,7,0,41,1,1,185,,30,15,33,32,22,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,115,0,0,1,,,,,,
2012-wimbledon-1101,0:25:24,1,3,3,0,7,0,42,1,1,196,,40,15,35,31,23,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,122,0,0,1,,,,,,
2012-wimbledon-1101,0:25:47,1,4,3,0,7,1,43,1,1,199,,0,0,41,31,24,19,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13000,124,0,0,2,,,,,,
2012-wimbledon-1101,0:27:39,1,4,3,0,8,0,44,1,2,152,,15,0,43,30,25,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,95,0,0,2,,,,,S,
2012-wimbledon-1101,0:28:14,1,4,3,0,8,0,45,2,2,177,,15,15,42,32,25,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,110,0,0,2,,,,,,
2012-wimbledon-1101,0:28:43,1,4,3,0,8,0,46,1,2,177,,30,15,44,31,26,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,110,0,0,2,,,,,,
2012-wimbledon-1101,0:29:07,1,4,3,0,8,0,47,1,2,149,,40,15,46,30,27,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,93,0,0,2,,,,,,
2012-wimbledon-1101,0:30:01,1,5,3,0,8,1,48,1,2,165,,0,0,52,27,28,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,21032,103,1,0,1,,,,,,
2012-wimbledon-1101,0:30:41,1,5,3,0,9,0,49,1,1,196,,15,0,54,26,29,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,122,0,0,1,,,,,,
2012-wimbledon-1101,0:30:58,1,5,3,0,9,0,50,1,1,154,,30,0,57,26,30,20,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,11010,96,0,0,1,,,,,,
2012-wimbledon-1101,0:31:49,1,5,3,0,9,0,51,1,1,197,,40,0,60,26,31,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12010,123,0,0,1,,,,,S,
2012-wimbledon-1101,0:32:11,1,6,3,1,9,1,52,1,1,148,,0,0,69,23,32,20,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13000,92,0,0,2,,,,,,
2012-wimbledon-1101,0:34:13,2,0,0,0,1,0,53,2,2,196,,0,15,68,25,32,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,122,0,0,2,,,,,M,
2012-wimbledon-1101,0:34:30,2,0,0,0,1,0,54,2,2,164,,0,30,67,27,32,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,102,0,0,2,,,,,,
2012-wimbledon-1101,0:34:55,2,0,0,0,1,0,55,2,2,164,,0,40,67,30,32,23,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,22410,102,0,0,2,,,,,,
2012-wimbledon-1101,0:35:23,2,0,1,0,1,2,56,2,2,180,,0,0,66,34,32,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12032,112,0,0,1,,,,,,
2012-wimbledon-1101,0:36:18,2,0,1,0,2,0,57,1,1,180,,15,0,68,33,33,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,112,0,0,1,,,,,,S
2012-wimbledon-1101,0:36:37,2,0,1,0,2,0,58,1,1,0,,30,0,70,32,34,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,0,0,0,1,,,,,,
2012-wimbledon-1101,0:36:55,2,0,1,0,2,0,59,1,1,201,,40,0,74,32,35,24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13000,125,0,0,1,,,,,,
2012-wimbledon-1101,0:37:15,2,1,1,0,2,1,60,1,1,167,,0,0,78,31,36,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21032,104,0,0,2,,,,,,
2012-wimbledon-1101,0:37:58,2,1,1,0,3,0,61,2,2,152,,0,15,78,34,36,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010,95,0,0,2,,,,,S,
2012-wimbledon-1101,0:38:31,2,1,1,0,3,0,62,1,2,149,,15,15,81,34,37,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,93,0,0,2,,,,,,
2012-wimbledon-1101,0:39:08,2,1,1,0,3,0,63,1,2,154,,30,15,83,33,38,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,96,0,0,2,,,,,,
2012-wimbledon-1101,0:40:21,2,1,1,0,3,0,64,1,2,178,,40,15,84,31,39,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,111,0,0,2,,,,,,
2012-wimbledon-1101,0:41:23,2,1,1,0,3,0,65,2,2,185,,40,30,84,34,39,26,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,21010,115,1,0,2,,,,,,
2012-wimbledon-1101,0:41:50,2,2,1,0,3,1,66,1,2,186,,0,0,91,31,40,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,21032,116,1,0,1,,,,,,
2012-wimbledon-1101,0:43:34,2,2,1,0,4,0,67,1,1,167,,15,0,93,30,41,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,104,0,0,1,,,,,,
2012-wimbledon-1101,0:44:04,2,2,1,0,4,0,68,1,1,194,,30,0,97,30,42,26,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13000,121,0,0,1,,,,,,
2012-wimbledon-1101,0:44:24,2,2,1,0,4,0,69,1,1,152,,40,0,99,29,43,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,95,0,0,1,,,,,M,
2012-wimbledon-1101,0:45:00,2,3,1,0,4,1,70,1,1,197,,0,0,104,29,44,26,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,11512,123,0,0,2,,,,,,
2012-wimbledon-1101,0:45:40,2,3,1,0,5,0,71,1,2,172,,15,0,107,29,45,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,107,0,0,2,,,,,,
2012-wimbledon-1101,0:45:56,2,3,1,0,5,0,72,2,2,193,,15,15,106,31,45,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,120,0,0,2,,,,,,
2012-wimbledon-1101,0:46:12,2,3,1,0,5,0,73,2,2,177,,15,30,105,33,45,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,110,0,0,2,,,,,,
2012-wimbledon-1101,0:46:29,2,3,1,0,5,0,74,2,2,188,,15,40,104,35,45,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,117,0,0,2,,,,,,
2012-wimbledon-1101,0:46:49,2,3,1,0,5,0,75,1,2,173,,30,40,105,33,46,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,108,0,0,2,,,,,,
2012-wimbledon-1101,0:47:20,2,3,2,0,5,2,76,2,2,148,,0,0,104,37,46,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11032,92,0,0,1,,,,,,
2012-wimbledon-1101,0:49:21,2,3,2,0,6,0,77,1,1,173,,15,0,106,36,47,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,108,0,0,1,,,,,,
2012-wimbledon-1101,0:49:41,2,3,2,0,6,0,78,1,1,193,,30,0,110,36,48,30,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13000,120,0,0,1,,,,,,
2012-wimbledon-1101,0:49:59,2,3,2,0,6,0,79,2,1,141,,30,15,110,39,48,31,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,21010,88,0,0,1,,,,,,
2012-wimbledon-1101,0:50:48,2,3,2,0,6,0,80,2,1,149,,30,30,109,41,48,32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,12430,93,0,0,1,,,,,,
2012-wimbledon-1101,0:51:39,2,3,2,0,6,0,81,1,1,202,,40,30,111,40,49,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,126,0,0,1,,,,,,
2012-wimbledon-1101,0:52:02,2,4,2,0,6,1,82,1,1,143,,0,0,114,38,50,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21022,89,0,0,2,,,,,,
2012-wimbledon-1101,0:53:24,2,4,2,0,7,0,83,2,2,157,,0,15,112,39,50,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,98,0,0,2,,,,,,
2012-wimbledon-1101,0:54:02,2,4,2,0,7,0,84,1,2,149,,15,15,114,39,50,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11410,93,0,0,2,,,,,,
2012-wimbledon-1101,0:54:49,2,4,2,0,7,0,85,1,2,188,,30,15,117,39,52,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12010,117,0,0,2,,,,,,
2012-wimbledon-1101,0:55:09,2,4,2,0,7,0,86,2,2,180,,30,30,116,41,52,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,112,0,0,2,,,,,,
2012-wimbledon-1101,0:55:33,2,4,2,0,7,0,87,2,2,156,,30,40,114,42,52,35,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,11020,97,0,0,2,,,,,,
2012-wimbledon-1101,0:56:10,2,4,2,0,7,0,88,1,2,156,,40,40,116,41,53,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,97,0,0,2,,,,,,
2012-wimbledon-1101,0:56:46,2,4,2,0,7,0,89,2,2,162,,40,AD,115,43,53,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,101,0,0,2,,,,,,
2012-wimbledon-1101,0:57:06,2,4,3,0,7,2,90,2,2,191,,0,0,114,47,53,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12032,119,0,0,1,,,,,,
2012-wimbledon-1101,0:58:49,2,4,3,0,8,0,91,2,1,151,,0,15,114,50,53,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22010,94,0,0,1,,,,,,
2012-wimbledon-1101,0:59:28,2,4,3,0,8,0,92,1,1,197,,15,15,117,50,54,38,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,11010,123,0,0,1,,,,,,S
2012-wimbledon-1101,0:59:58,2,4,3,0,8,0,93,2,1,0,,15,30,113,51,54,39,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,15000,0,0,0,1,,,,,,
2012-wimbledon-1101,1:00:44,2,4,3,0,8,0,94,2,1,170,,15,40,112,53,54,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,106,0,0,1,,,,,,
2012-wimbledon-1101,1:01:23,2,4,3,0,8,0,95,1,1,183,,30,40,113,51,55,40,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,,22020,114,0,1,1,,,,,,
2012-wimbledon-1101,1:02:10,2,4,3,0,8,0,96,1,1,196,,40,40,117,51,56,40,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,13000,122,0,1,1,,,,,,
2012-wimbledon-1101,1:02:58,2,4,3,0,8,0,97,2,1,197,,40,AD,115,52,56,41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,123,0,0,1,,,,,,
2012-wimbledon-1101,1:03:27,2,4,3,0,8,0,98,1,1,173,,40,40,117,51,57,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,21030,108,0,1,1,,,,,,
2012-wimbledon-1101,1:04:15,2,4,3,0,8,0,99,1,1,193,,AD,40,118,49,58,41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,120,0,0,1,,,,,,
2012-wimbledon-1101,1:04:48,2,5,3,0,8,1,100,1,1,196,,0,0,121,47,59,41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21022,122,0,0,2,,,,,,
2012-wimbledon-1101,1:05:24,2,5,3,0,9,0,101,1,2,168,,15,0,122,45,60,41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,105,0,0,2,,,,,,
2012-wimbledon-1101,1:05:57,2,5,3,0,9,0,102,1,2,0,,30,0,123,41,61,41,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,25000,0,0,0,2,,,,,,
2012-wimbledon-1101,1:06:25,2,5,3,0,9,0,103,2,2,149,,30,15,121,42,61,42,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,11020,93,0,0,2,,,,,,S
2012-wimbledon-1101,1:07:00,2,5,3,0,9,0,104,1,2,170,,40,15,122,40,62,42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,106,0,0,2,,,,,,
2012-wimbledon-1101,1:07:22,2,5,3,0,9,0,105,2,2,148,,40,30,121,42,62,43,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,11030,92,1,0,2,,,,,,
2012-wimbledon-1101,1:08:45,2,5,3,0,9,0,106,2,2,168,,40,40,120,44,62,44,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,11030,105,1,0,2,,,,,,
2012-wimbledon-1101,1:09:06,2,5,3,0,9,0,107,1,2,151,,AD,40,122,43,63,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,94,0,0,2,,,,,,
2012-wimbledon-1101,1:09:59,2,5,3,0,9,0,108,2,2,157,,40,40,121,45,63,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,12030,98,1,0,2,,,,,,
2012-wimbledon-1101,1:10:36,2,5,3,0,9,0,109,1,2,170,,AD,40,123,44,64,45,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,22030,106,0,0,2,,,,,,
2012-wimbledon-1101,1:11:23,2,5,3,0,9,0,110,2,2,173,,40,40,121,45,64,46,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,,,,,,,,,,,12020,108,1,0,2,,,,,,
2012-wimbledon-1101,1:11:54,2,5,3,0,9,0,111,1,2,152,,AD,40,124,45,65,46,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,11410,95,0,0,2,,,,,,
2012-wimbledon-1101,1:12:37,2,6,3,1,9,1,112,1,2,144,,0,0,133,39,66,46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,21033,90,1,0,1,,,,,,
2012-wimbledon-1101,1:15:20,3,0,0,0,1,0,113,1,1,191,,15,0,135,38,67,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,119,0,0,1,,,,,,
2012-wimbledon-1101,1:15:46,3,0,0,0,1,0,114,1,1,188,,30,0,138,38,68,46,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,11010,117,0,0,1,,,,,M,S
2012-wimbledon-1101,1:16:45,3,0,0,0,1,0,115,1,1,160,,40,0,140,37,69,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,100,0,0,1,,,,,,
2012-wimbledon-1101,1:17:04,3,0,0,0,1,0,116,2,1,170,,40,15,140,40,69,47,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,21010,106,0,0,1,,,,,,
2012-wimbledon-1101,1:17:40,3,0,0,0,1,0,117,2,1,144,,40,30,139,42,69,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,90,0,0,1,,,,,,
2012-wimbledon-1101,1:18:25,3,1,0,0,1,1,118,1,1,196,,0,0,145,42,70,48,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13000,122,0,0,2,,,,,,
2012-wimbledon-1101,1:19:29,3,1,0,0,2,0,119,1,2,164,,15,0,146,40,71,48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,102,0,0,2,,,,,,
