match_id,year,slam,match_num,player1,player2,status,winner,event_name,round,court_name,court_id,player1id,player2id,nation1,nation2,partner1,partner2
2021-wimbledon-3122,2021,wimbledon,3122,Lloyd Harris,Austin Krajicek,,,,,,,,,,,Alexei Popyrin,Tennys Sandgren
2021-wimbledon-3123,2021,wimbledon,3123,Ken Skupski,Liam Broady,,,,,,,,,,,Neal Skupski,Ryan Peniston
2021-wimbledon-3124,2021,wimbledon,3124,Dusan Lajovic,Marcel Granollers,,,,,,,,,,,Ivan Sabanov,Horacio Zeballos
2021-wimbledon-3125,2021,wimbledon,3125,Jamie Murray,Nicholas Monroe,,,,,,,,,,,Bruno Soares,Vasek Pospisil
2021-wimbledon-3126,2021,wimbledon,3126,Andrey Golubev,Marcelo Demoliner,,,,,,,,,,,Robin Haase,Santiago Gonzalez
2021-wimbledon-3127,2021,wimbledon,3127,Filip Krajinovic,Simone Bolelli,,,,,,,,,,,Matej Sabanov,Maximo Gonzalez
2021-wimbledon-3128,2021,wimbledon,3128,Rohan Bopanna,Henri Kontinen,,,,,,,,,,,Divij Sharan,Edouard Roger Vasselin
2021-wimbledon-3129,2021,wimbledon,3129,Raven Klaasen,Andres Molteni,,,,,,,,,,,Ben McLachlan,Andrea Vavassori
2021-wimbledon-3130,2021,wimbledon,3130,Romain Arneodo,Ricardas Berankis,,,,,,,,,,,Igor Zelenay,Dominik Koepfer
2021-wimbledon-3131,2021,wimbledon,3131,Jeremy Chardy,Federico Delbonis,,,,,,,,,,,Fabrice Martin,Artem Sitak
2021-wimbledon-3132,2021,wimbledon,3132,Facundo Bagnis,Pierre Hugues Herbert,,,,,,,,,,,Albert Ramos Vinolas,Nicolas Mahut
2021-wimbledon-3201,2021,wimbledon,3201,Nikola Mektic,Alex De Minaur,,,,,,,,,,,Mate Pavic,Matt Reid
2021-wimbledon-3202,2021,wimbledon,3202,Tomislav Brkic,Marcus Daniell,,,,,,,,,,,Nikola Cacic,Philipp Oswald
2021-wimbledon-3203,2021,wimbledon,3203,Lloyd Glasspool,Alastair Gray,,,,,,,,,,,Harri Heliovaara,Aidan McHugh
2021-wimbledon-3204,2021,wimbledon,3204,Sander Arends,Lukasz Kubot,,,,,,,,,,,Matwe Middelkoop,Marcelo Melo
2021-wimbledon-3205,2021,wimbledon,3205,Juan Sebastian Cabal,Rafael Matos,,,,,,,,,,,Robert Farah,Thiago Monteiro
2021-wimbledon-3206,2021,wimbledon,3206,Luke Bambridge,Max Purcell,,,,,,,,,,,Dominic Inglot,Luke Saville
2021-wimbledon-3207,2021,wimbledon,3207,Matthew Ebden,Ariel Behar,,,,,,,,,,,John Patrick Smith,Gonzalo Escobar
2021-wimbledon-3208,2021,wimbledon,3208,Marton Fucsovics,Rajeev Ram,,,,,,,,,,,Stefano Travaglia,Joe Salisbury
2021-wimbledon-3209,2021,wimbledon,3209,Ivan Dodig,Jaume Munar,,,,,,,,,,,Filip Polasek,Cameron Norrie
2021-wimbledon-3210,2021,wimbledon,3210,Andre Goransson,Kevin Krawietz,,,,,,,,,,,Casper Ruud,Horia Tecau
2021-wimbledon-3211,2021,wimbledon,3211,Oliver Marach,Lloyd Harris,,,,,,,,,,,Aisam Ul Haq Qureshi,Alexei Popyrin
2021-wimbledon-3212,2021,wimbledon,3212,Ken Skupski,Marcel Granollers,,,,,,,,,,,Neal Skupski,Horacio Zeballos
2021-wimbledon-3213,2021,wimbledon,3213,Jamie Murray,Andrey Golubev,,,,,,,,,,,Bruno Soares,Robin Haase
2021-wimbledon-3214,2021,wimbledon,3214,Simone Bolelli,Henri Kontinen,,,,,,,,,,,Maximo Gonzalez,Edouard Roger Vasselin
2021-wimbledon-3215,2021,wimbledon,3215,Raven Klaasen,Ricardas Berankis,,,,,,,,,,,Ben McLachlan,Dominik Koepfer
2021-wimbledon-3216,2021,wimbledon,3216,Jeremy Chardy,Pierre Hugues Herbert,,,,,,,,,,,Fabrice Martin,Nicolas Mahut
2021-wimbledon-3301,2021,wimbledon,3301,Nikola Mektic,Tomislav Brkic,,,,,,,,,,,Mate Pavic,Nikola Cacic
2021-wimbledon-3303,2021,wimbledon,3303,Juan Sebastian Cabal,Max Purcell,,,,,,,,,,,Robert Farah,Luke Saville
2021-wimbledon-3304,2021,wimbledon,3304,Ariel Behar,Rajeev Ram,,,,,,,,,,,Gonzalo Escobar,Joe Salisbury
2021-wimbledon-3305,2021,wimbledon,3305,Jaume Munar,Andre Goransson,,,,,,,,,,,Cameron Norrie,Casper Ruud
2021-wimbledon-3306,2021,wimbledon,3306,Oliver Marach,Marcel Granollers,,,,,,,,,,,Aisam Ul Haq Qureshi,Horacio Zeballos
2021-wimbledon-3307,2021,wimbledon,3307,Andrey Golubev,Simone Bolelli,,,,,,,,,,,Robin Haase,Maximo Gonzalez
2021-wimbledon-3308,2021,wimbledon,3308,Raven Klaasen,Jeremy Chardy,,,,,,,,,,,Ben McLachlan,Fabrice Martin
2021-wimbledon-3401,2021,wimbledon,3401,Nikola Mektic,Lukasz Kubot,,,,,,,,,,,Mate Pavic,Marcelo Melo
2021-wimbledon-3402,2021,wimbledon,3402,Juan Sebastian Cabal,Rajeev Ram,,,,,,,,,,,Robert Farah,Joe Salisbury
2021-wimbledon-3403,2021,wimbledon,3403,Andre Goransson,Marcel Granollers,,,,,,,,,,,Casper Ruud,Horacio Zeballos
2021-wimbledon-3404,2021,wimbledon,3404,Simone Bolelli,Raven Klaasen,,,,,,,,,,,Maximo Gonzalez,Ben McLachlan
2021-wimbledon-3501,2021,wimbledon,3501,Nikola Mektic,Rajeev Ram,,,,,,,,,,,Mate Pavic,Joe Salisbury
2021-wimbledon-3502,2021,wimbledon,3502,Marcel Granollers,Simone Bolelli,,,,,,,,,,,Horacio Zeballos,Maximo Gonzalez
2021-wimbledon-3601,2021,wimbledon,3601,Nikola Mektic,Marcel Granollers,,,,,,,,,,,Mate Pavic,Horacio Zeballos
2021-wimbledon-4102,2021,wimbledon,4102,Samantha Stosur,Anna Kalinskaya,,,,,,,,,,,Coco Vandeweghe,Yulia Putintseva
2021-wimbledon-4103,2021,wimbledon,4103,Greet Minnen,Emina Bektas,,,,,,,,,,,Alison Van Uytvanck,Quinn Gleason
2021-wimbledon-4104,2021,wimbledon,4104,Naomi Broady,Viktoria Kuzmova,,,,,,,,,,,Jodie Burrage,Arantxa Rus
2021-wimbledon-4105,2021,wimbledon,4105,Coco Gauff,Daria Kasatkina,,,,,,,,,,,Caty McNally,Ellen Perez
2021-wimbledon-4106,2021,wimbledon,4106,Paula Badosa,Bernarda Pera,,,,,,,,,,,Sara Sorribes Tormo,Rosalie Van Der Hoek
2021-wimbledon-4107,2021,wimbledon,4107,Veronika Kudermetova,Anastasia Pavlyuchenkova,,,,,,,,,,,Elena Vesnina,Elena Rybakina
2021-wimbledon-4108,2021,wimbledon,4108,Bethanie Mattek Sands,Alexa Guarachi,,,,,,,,,,,Sania Mirza,Desirae Krawczyk
2021-wimbledon-4109,2021,wimbledon,4109,Nicole Melichar,Andreea Mitu,,,,,,,,,,,Demi Schuurs,Monica Niculescu
2021-wimbledon-4110,2021,wimbledon,4110,Caroline Dolehide,Kaja Juvan,,,,,,,,,,,Storm Sanders,Ann Li
2021-wimbledon-4111,2021,wimbledon,4111,Sabrina Santamaria,Lara Arruabarrena,,,,,,,,,,,Tamara Zidansek,Nadia Podoroska
2021-wimbledon-4112,2021,wimbledon,4112,Leylah Fernandez,Nadiia Kichenok,,,,,,,,,,,Anastasia Potapova,Raluca Olaru
2021-wimbledon-4113,2021,wimbledon,4113,Darija Jurak,Petra Martic,,,,,,,,,,,Andreja Klepac,Shelby Rogers
2021-wimbledon-4114,2021,wimbledon,4114,Harriet Dart,Kaia Kanepi,,,,,,,,,,,Heather Watson,Shuai Zhang
2021-wimbledon-4115,2021,wimbledon,4115,Kiki Bertens,Elixane Lechemia,,,,,,,,,,,Lesley Pattinama Kerkhove,Ingrid Neel
2021-wimbledon-4116,2021,wimbledon,4116,Cornelia Lister,Hao Ching Chan,,,,,,,,,,,Patricia Maria Tig,Latisha Chan
2021-wimbledon-4117,2021,wimbledon,4117,Hayley Carter,Aleksandra Krunic,,,,,,,,,,,Luisa Stefani,Nina Stojanovic
2021-wimbledon-4118,2021,wimbledon,4118,Mona Barthel,Aliaksandra Sasnovich,,,,,,,,,,,Julia Wachaczyk,Clara Tauson
2021-wimbledon-4119,2021,wimbledon,4119,Marta Kostyuk,Belinda Bencic,,,,,,,,,,,Jelena Ostapenko,Sofia Kenin
2021-wimbledon-4120,2021,wimbledon,4120,Vivian Heisen,Sharon Fichman,,,,,,,,,,,Kveta Peschke,Giuliana Olmos
2021-wimbledon-4121,2021,wimbledon,4121,Asia Muhammad,Lauren Davis,,,,,,,,,,,Jessica Pegula,Ankita Raina
2021-wimbledon-4122,2021,wimbledon,4122,Lyudmyla Kichenok,Magda Linette,,,,,,,,,,,Makoto Ninomiya,Alicja Rosolska
2021-wimbledon-4123,2021,wimbledon,4123,Misaki Doi,Ekaterina Alexandrova,,,,,,,,,,,Viktorija Golubic,Yafan Wang
2021-wimbledon-4124,2021,wimbledon,4124,Vitalia Diatchenko,Su Wei Hsieh,,,,,,,,,,,Galina Voskoboeva,Elise Mertens
2021-wimbledon-4125,2021,wimbledon,4125,Shuko Aoyama,Gabriela Dabrowski,,,,,,,,,,,Ena Shibahara,Caroline Garcia
2021-wimbledon-4126,2021,wimbledon,4126,Sarah Beth Grey,Tereza Martincova,,,,,,,,,,,Emily Webley Smith,Marketa Vondrousova
2021-wimbledon-4127,2021,wimbledon,4127,Christina McHale,Kaitlyn Christian,,,,,,,,,,,Ajla Tomljanovic,Nao Hibino
2021-wimbledon-4128,2021,wimbledon,4128,Tara Moore,Laura Siegemund,,,,,,,,,,,Eden Silva,Vera Zvonareva
2021-wimbledon-4129,2021,wimbledon,4129,Marie Bouzkova,Miyu Kato,,,,,,,,,,,Lucie Hradecka,Renata Voracova
2021-wimbledon-4130,2021,wimbledon,4130,Madison Brengle,Anna Blinkova,,,,,,,,,,,Lin Zhu,Anna Lena Friedsam
2021-wimbledon-4131,2021,wimbledon,4131,Varvara Gracheva,Naiktha Bains,,,,,,,,,,,Oksana Kalashnikova,Samantha Murray Sharan
2021-wimbledon-4132,2021,wimbledon,4132,Zarina Diyas,Timea Babos,,,,,,,,,,,Arina Rodionova,Kristina Mladenovic
2021-wimbledon-4202,2021,wimbledon,4202,Greet Minnen,Viktoria Kuzmova,,,,,,,,,,,Alison Van Uytvanck,Arantxa Rus
2021-wimbledon-4203,2021,wimbledon,4203,Coco Gauff,Paula Badosa,,,,,,,,,,,Caty McNally,Sara Sorribes Tormo
2021-wimbledon-4204,2021,wimbledon,4204,Veronika Kudermetova,Bethanie Mattek Sands,,,,,,,,,,,Elena Vesnina,Sania Mirza
2021-wimbledon-4205,2021,wimbledon,4205,Andreea Mitu,Caroline Dolehide,,,,,,,,,,,Monica Niculescu,Storm Sanders
2021-wimbledon-4206,2021,wimbledon,4206,Sabrina Santamaria,Nadiia Kichenok,,,,,,,,,,,Tamara Zidansek,Raluca Olaru
2021-wimbledon-4207,2021,wimbledon,4207,Petra Martic,Harriet Dart,,,,,,,,,,,Shelby Rogers,Heather Watson
2021-wimbledon-4208,2021,wimbledon,4208,Elixane Lechemia,Hao Ching Chan,,,,,,,,,,,Ingrid Neel,Latisha Chan
2021-wimbledon-4209,2021,wimbledon,4209,Aleksandra Krunic,Mona Barthel,,,,,,,,,,,Nina Stojanovic,Julia Wachaczyk
2021-wimbledon-4211,2021,wimbledon,4211,Asia Muhammad,Lyudmyla Kichenok,,,,,,,,,,,Jessica Pegula,Makoto Ninomiya
2021-wimbledon-4212,2021,wimbledon,4212,Misaki Doi,Su Wei Hsieh,,,,,,,,,,,Viktorija Golubic,Elise Mertens
2021-wimbledon-4213,2021,wimbledon,4213,Shuko Aoyama,Tereza Martincova,,,,,,,,,,,Ena Shibahara,Marketa Vondrousova
2021-wimbledon-4214,2021,wimbledon,4214,Kaitlyn Christian,Laura Siegemund,,,,,,,,,,,Nao Hibino,Vera Zvonareva
2021-wimbledon-4215,2021,wimbledon,4215,Marie Bouzkova,Anna Blinkova,,,,,,,,,,,Lucie Hradecka,Anna Lena Friedsam
2021-wimbledon-4216,2021,wimbledon,4216,Varvara Gracheva,Zarina Diyas,,,,,,,,,,,Oksana Kalashnikova,Arina Rodionova
2021-wimbledon-4301,2021,wimbledon,4301,Barbora Krejcikova,Viktoria Kuzmova,,,,,,,,,,,Katerina Siniakova,Arantxa Rus
2021-wimbledon-4302,2021,wimbledon,4302,Coco Gauff,Veronika Kudermetova,,,,,,,,,,,Caty McNally,Elena Vesnina
2021-wimbledon-4303,2021,wimbledon,4303,Caroline Dolehide,Nadiia Kichenok,,,,,,,,,,,Storm Sanders,Raluca Olaru
2021-wimbledon-4304,2021,wimbledon,4304,Harriet Dart,Hao Ching Chan,,,,,,,,,,,Heather Watson,Latisha Chan
2021-wimbledon-4306,2021,wimbledon,4306,Asia Muhammad,Su Wei Hsieh,,,,,,,,,,,Jessica Pegula,Elise Mertens
2021-wimbledon-4307,2021,wimbledon,4307,Shuko Aoyama,Laura Siegemund,,,,,,,,,,,Ena Shibahara,Vera Zvonareva
2021-wimbledon-4308,2021,wimbledon,4308,Marie Bouzkova,Varvara Gracheva,,,,,,,,,,,Lucie Hradecka,Oksana Kalashnikova
2021-wimbledon-4401,2021,wimbledon,4401,Barbora Krejcikova,Veronika Kudermetova,,,,,,,,,,,Katerina Siniakova,Elena Vesnina
2021-wimbledon-4402,2021,wimbledon,4402,Caroline Dolehide,Hao Ching Chan,,,,,,,,,,,Storm Sanders,Latisha Chan
2021-wimbledon-4403,2021,wimbledon,4403,Aleksandra Krunic,Su Wei Hsieh,,,,,,,,,,,Nina Stojanovic,Elise Mertens
2021-wimbledon-4404,2021,wimbledon,4404,Shuko Aoyama,Marie Bouzkova,,,,,,,,,,,Ena Shibahara,Lucie Hradecka
2021-wimbledon-4501,2021,wimbledon,4501,Veronika Kudermetova,Caroline Dolehide,,,,,,,,,,,Elena Vesnina,Storm Sanders
2021-wimbledon-4502,2021,wimbledon,4502,Su Wei Hsieh,Shuko Aoyama,,,,,,,,,,,Elise Mertens,Ena Shibahara
2021-wimbledon-4601,2021,wimbledon,4601,Veronika Kudermetova,Su Wei Hsieh,,,,,,,,,,,Elena Vesnina,Elise Mertens
