match_id,ElapsedTime,SetNo,P1GamesWon,P2GamesWon,SetWinner,GameNo,GameWinner,PointNumber,PointWinner,PointServer,Speed_KMH,Rally,P1Score,P2Score,P1Momentum,P2Momentum,P1PointsWon,P2PointsWon,P1Ace,P2Ace,P1Winner,P2Winner,P1DoubleFault,P2DoubleFault,P1UnfErr,P2UnfErr,P1NetPoint,P2NetPoint,P1NetPointWon,P2NetPointWon,P1BreakPoint,P2BreakPoint,P1BreakPointWon,P2BreakPointWon,P1FirstSrvIn,P2FirstSrvIn,P1FirstSrvWon,P2FirstSrvWon,P1SecondSrvIn,P2SecondSrvIn,P1SecondSrvWon,P2SecondSrvWon,P1ForcedError,P2ForcedError,History,Speed_MPH,P1BreakPointMissed,P2BreakPointMissed,ServeIndicator,Serve_Direction,Winner_FH,Winner_BH,ServingTo,P1TurningPoint,P2TurningPoint
2013-usopen-1101,0:05:17,1,2,0,0,3,0,11,2,1,164,,15,15,,,9,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,12430,102,0,0,1,,,,,,
2013-usopen-1101,0:05:41,1,2,0,0,3,0,12,1,1,165,,30,15,,,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,103,0,0,1,,,,,,
2013-usopen-1101,0:05:59,1,2,0,0,3,0,13,1,1,201,,40,15,,,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,125,0,0,1,,,,,,
2013-usopen-1101,0:06:17,1,3,0,0,3,1,14,1,1,175,,0,0,,,12,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13000,109,0,0,2,,,,,,
2013-usopen-1101,0:08:09,1,3,0,0,4,0,15,1,2,159,,15,0,,,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,99,0,0,2,,,,,,
2013-usopen-1101,0:08:51,1,3,0,0,4,0,16,2,2,202,,15,15,,,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,126,0,0,2,,,,,,
2013-usopen-1101,0:09:05,1,3,0,0,4,0,17,1,2,168,,30,15,,,14,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,105,0,0,2,,,,,,
2013-usopen-1101,0:09:34,1,3,0,0,4,0,18,2,2,144,,30,30,,,14,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,21010,90,0,0,2,,,,,,
2013-usopen-1101,0:10:09,1,3,0,0,4,0,19,1,2,202,,40,30,,,15,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12010,126,0,0,2,,,,,,
2013-usopen-1101,0:10:28,1,3,0,0,4,0,20,2,2,148,,40,40,,,15,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,22010,92,1,0,2,,,,,,
2013-usopen-1101,0:11:08,1,3,0,0,4,0,21,2,2,160,,40,AD,,,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,100,0,0,2,,,,,,
2013-usopen-1101,0:11:32,1,3,1,0,4,2,22,2,2,130,,0,0,,,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11032,81,0,0,1,,,,,,
2013-usopen-1101,0:12:37,1,3,1,0,5,0,23,1,1,167,,15,0,,,16,7,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,12410,104,0,0,1,,,,,,
2013-usopen-1101,0:13:10,1,3,1,0,5,0,24,2,1,141,,15,15,,,16,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22010,88,0,0,1,,,,,,
2013-usopen-1101,0:13:43,1,3,1,0,5,0,25,1,1,141,,30,15,,,17,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,88,0,0,1,,,,,,
2013-usopen-1101,0:14:36,1,3,1,0,5,0,26,1,1,197,,40,15,,,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,123,0,0,1,,,,,,
2013-usopen-1101,0:14:54,1,4,1,0,5,1,27,1,1,156,,0,0,,,19,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21022,97,0,0,2,,,,,,
2013-usopen-1101,0:17:05,1,4,1,0,6,0,28,2,2,183,,0,15,,,19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,114,0,0,2,,,,,,
2013-usopen-1101,0:17:19,1,4,1,0,6,0,29,1,2,196,,15,15,,,20,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,122,0,0,2,,,,,,
2013-usopen-1101,0:17:38,1,4,1,0,6,0,30,1,2,156,,30,15,,,21,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,97,0,0,2,,,,,,
2013-usopen-1101,0:18:05,1,4,1,0,6,0,31,1,2,188,,40,15,,,22,9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,21520,117,0,0,2,,,,,,
2013-usopen-1101,0:18:33,1,4,1,0,6,0,32,2,2,199,,40,30,,,22,10,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,23000,124,1,0,2,,,,,,
2013-usopen-1101,0:18:47,1,5,1,0,6,1,33,1,2,201,,0,0,,,23,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,11012,125,1,0,1,,,,,,
2013-usopen-1101,0:19:27,1,5,1,0,7,0,34,2,1,162,,0,15,,,23,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,101,0,0,1,,,,,,
2013-usopen-1101,0:19:59,1,5,1,0,7,0,35,1,1,177,,15,15,,,24,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11410,110,0,0,1,,,,,,
2013-usopen-1101,0:20:25,1,5,1,0,7,0,36,2,1,0,,15,30,,,24,12,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,15000,0,0,0,1,,,,,,
2013-usopen-1101,0:20:54,1,5,1,0,7,0,37,2,1,120,,15,40,,,24,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,75,0,0,1,,,,,,
2013-usopen-1101,0:21:29,1,5,1,0,7,0,38,1,1,168,,30,40,,,25,13,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,,22020,105,0,1,1,,,,,,
2013-usopen-1101,0:22:03,1,5,1,0,7,0,39,1,1,143,,40,40,,,26,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,21030,89,0,1,1,,,,,,
2013-usopen-1101,0:22:35,1,5,1,0,7,0,40,2,1,194,,40,AD,,,26,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,121,0,0,1,,,,,,
2013-usopen-1101,0:23:02,1,5,1,0,7,0,41,1,1,164,,40,40,,,27,14,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,,,,,,,,,,,11510,102,0,1,1,,,,,,
2013-usopen-1101,0:23:52,1,5,1,0,7,0,42,1,1,199,,AD,40,,,28,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,14000,124,0,0,1,,,,,,
2013-usopen-1101,0:24:09,1,6,1,1,7,1,43,1,1,165,,0,0,,,29,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13000,103,0,0,2,,,,,,
2013-usopen-1101,0:26:21,2,0,0,0,1,0,44,1,2,159,,15,0,,,30,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,99,0,0,2,,,,,,
2013-usopen-1101,0:26:50,2,0,0,0,1,0,45,1,2,165,,30,0,,,31,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,103,0,0,2,,,,,,
2013-usopen-1101,0:27:16,2,0,0,0,1,0,46,1,2,152,,40,0,,,32,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,95,0,0,2,,,,,,
2013-usopen-1101,0:27:44,2,0,0,0,1,0,47,2,2,152,,40,15,,,32,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,21010,95,1,0,2,,,,,,
2013-usopen-1101,0:28:08,2,1,0,0,1,1,48,1,2,162,,0,0,,,33,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,22432,101,1,0,1,,,,,,
2013-usopen-1101,0:29:25,2,1,0,0,2,0,49,1,1,156,,15,0,,,34,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,97,0,0,1,,,,,,
2013-usopen-1101,0:30:06,2,1,0,0,2,0,50,1,1,183,,30,0,,,35,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13000,114,0,0,1,,,,,,
2013-usopen-1101,0:30:24,2,1,0,0,2,0,51,2,1,151,,30,15,,,35,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,94,0,0,1,,,,,,
2013-usopen-1101,0:31:01,2,1,0,0,2,0,52,1,1,175,,40,15,,,36,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,109,0,0,1,,,,,,
2013-usopen-1101,0:31:22,2,2,0,0,2,1,53,1,1,133,,0,0,,,37,16,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,11412,83,0,0,2,,,,,,
2013-usopen-1101,0:32:04,2,2,0,0,3,0,54,1,2,0,,15,0,,,38,16,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,25000,0,0,0,2,,,,,,
2013-usopen-1101,0:32:25,2,2,0,0,3,0,55,1,2,157,,30,0,,,39,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,98,0,0,2,,,,,,
2013-usopen-1101,0:32:41,2,2,0,0,3,0,56,2,2,196,,30,15,,,39,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,24000,122,0,0,2,,,,,,
2013-usopen-1101,0:32:53,2,2,0,0,3,0,57,2,2,196,,30,30,,,39,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,122,0,0,2,,,,,,
2013-usopen-1101,0:33:07,2,2,0,0,3,0,58,2,2,194,,30,40,,,39,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,121,0,0,2,,,,,,
2013-usopen-1101,0:33:26,2,2,1,0,3,2,59,2,2,197,,0,0,,,39,20,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,23000,123,0,0,1,,,,,,
2013-usopen-1101,0:35:16,2,2,1,0,4,0,60,2,1,167,,0,15,,,39,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22410,104,0,0,1,,,,,,
2013-usopen-1101,0:36:06,2,2,1,0,4,0,61,1,1,181,,15,15,,,40,21,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13000,113,0,0,1,,,,,,
2013-usopen-1101,0:36:25,2,2,1,0,4,0,62,1,1,197,,30,15,,,41,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,123,0,0,1,,,,,,
2013-usopen-1101,0:36:45,2,2,1,0,4,0,63,1,1,181,,40,15,,,42,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,113,0,0,1,,,,,,
2013-usopen-1101,0:37:04,2,3,1,0,4,1,64,1,1,197,,0,0,,,43,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22032,123,0,0,2,,,,,,
2013-usopen-1101,0:37:28,2,3,1,0,5,0,65,2,2,162,,0,15,,,43,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,101,0,0,2,,,,,,
2013-usopen-1101,0:37:47,2,3,1,0,5,0,66,1,2,159,,15,15,,,44,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,99,0,0,2,,,,,,
2013-usopen-1101,0:38:31,2,3,1,0,5,0,67,2,2,194,,15,30,,,44,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,121,0,0,2,,,,,,
2013-usopen-1101,0:38:46,2,3,1,0,5,0,68,2,2,199,,15,40,,,44,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,124,0,0,2,,,,,,
2013-usopen-1101,0:39:07,2,3,1,0,5,0,69,1,2,175,,30,40,,,45,24,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,22420,109,0,0,2,,,,,,
2013-usopen-1101,0:39:25,2,3,2,0,5,2,70,2,2,160,,0,0,,,45,25,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,21412,100,0,0,1,,,,,,
2013-usopen-1101,0:41:39,2,3,2,0,6,0,71,2,1,170,,0,15,,,45,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,106,0,0,1,,,,,,
2013-usopen-1101,0:42:03,2,3,2,0,6,0,72,1,1,138,,15,15,,,46,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,14000,86,0,0,1,,,,,,
2013-usopen-1101,0:42:34,2,3,2,0,6,0,73,1,1,202,,30,15,,,47,26,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13000,126,0,0,1,,,,,,
2013-usopen-1101,0:42:51,2,3,2,0,6,0,74,1,1,131,,40,15,,,48,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,82,0,0,1,,,,,,
2013-usopen-1101,0:43:23,2,3,2,0,6,0,75,2,1,201,,40,30,,,48,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,125,0,0,1,,,,,,
2013-usopen-1101,0:43:47,2,4,2,0,6,1,76,1,1,131,,0,0,,,49,27,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,11012,82,0,0,2,,,,,,
2013-usopen-1101,0:44:16,2,4,2,0,7,0,77,1,2,156,,15,0,,,50,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,97,0,0,2,,,,,,
2013-usopen-1101,0:44:38,2,4,2,0,7,0,78,1,2,193,,30,0,,,51,27,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,,,,,,,,,,,22020,120,0,0,2,,,,,,
2013-usopen-1101,0:44:55,2,4,2,0,7,0,79,1,2,191,,40,0,,,52,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,119,0,0,2,,,,,,
2013-usopen-1101,0:45:10,2,5,2,0,7,1,80,1,2,181,,0,0,,,53,27,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,,,,,,,,,,,21032,113,1,0,1,,,,,,
2013-usopen-1101,0:46:58,2,5,2,0,8,0,81,1,1,175,,15,0,,,54,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,109,0,0,1,,,,,,
2013-usopen-1101,0:47:13,2,5,2,0,8,0,82,1,1,125,,30,0,,,55,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,78,0,0,1,,,,,,
2013-usopen-1101,0:47:47,2,5,2,0,8,0,83,1,1,172,,40,0,,,56,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,107,0,0,1,,,,,,
2013-usopen-1101,0:48:09,2,6,2,1,8,1,84,1,1,140,,0,0,,,57,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11013,87,0,0,2,,,,,,
2013-usopen-1101,0:50:40,3,0,0,0,1,0,85,1,2,154,,15,0,,,58,27,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,11410,96,0,0,2,,,,,,
2013-usopen-1101,0:51:17,3,0,0,0,1,0,86,1,2,0,,30,0,,,59,27,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,25000,0,0,0,2,,,,,,
2013-usopen-1101,0:51:39,3,0,0,0,1,0,87,2,2,168,,30,15,,,59,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,105,0,0,2,,,,,,
2013-usopen-1101,0:51:53,3,0,0,0,1,0,88,2,2,154,,30,30,,,59,29,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,21410,96,0,0,2,,,,,,
2013-usopen-1101,0:52:47,3,0,0,0,1,0,89,1,2,191,,40,30,,,60,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11410,119,0,0,2,,,,,,
2013-usopen-1101,0:53:13,3,0,0,0,1,0,90,2,2,193,,40,40,,,60,30,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,23000,120,1,0,2,,,,,,
2013-usopen-1101,0:53:26,3,0,0,0,1,0,91,1,2,154,,AD,40,,,61,30,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,11010,96,0,0,2,,,,,,
2013-usopen-1101,0:53:59,3,0,0,0,1,0,92,2,2,148,,40,40,,,61,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,12030,92,1,0,2,,,,,,
2013-usopen-1101,0:54:22,3,0,0,0,1,0,93,1,2,202,,AD,40,,,62,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,126,0,0,2,,,,,,
2013-usopen-1101,0:54:45,3,0,0,0,1,0,94,2,2,181,,40,40,,,62,32,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,11020,113,1,0,2,,,,,,
2013-usopen-1101,0:55:12,3,0,0,0,1,0,95,1,2,164,,AD,40,,,63,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,102,0,0,2,,,,,,
2013-usopen-1101,0:55:36,3,0,0,0,1,0,96,2,2,146,,40,40,,,63,33,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,22010,91,1,0,2,,,,,,
2013-usopen-1101,0:56:19,3,0,0,0,1,0,97,1,2,148,,AD,40,,,64,33,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,12010,92,0,0,2,,,,,,
2013-usopen-1101,0:56:46,3,1,0,0,1,1,98,1,2,180,,0,0,,,65,33,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,,,,,,,,,,,22022,112,1,0,1,,,,,,
2013-usopen-1101,0:58:01,3,1,0,0,2,0,99,1,1,162,,15,0,,,66,33,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13000,101,0,0,1,,,,,,
2013-usopen-1101,0:58:17,3,1,0,0,2,0,100,2,1,194,,15,15,,,66,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,121,0,0,1,,,,,,
2013-usopen-1101,0:58:42,3,1,0,0,2,0,101,2,1,191,,15,30,,,66,35,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,12030,119,0,0,1,,,,,,
2013-usopen-1101,0:59:08,3,1,0,0,2,0,102,2,1,138,,15,40,,,66,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,86,0,0,1,,,,,,
2013-usopen-1101,0:59:40,3,1,0,0,2,0,103,1,1,199,,30,40,,,67,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,22030,124,0,1,1,,,,,,
2013-usopen-1101,1:00:00,3,1,0,0,2,0,104,1,1,127,,40,40,,,68,36,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,,21020,79,0,1,1,,,,,,
2013-usopen-1101,1:00:35,3,1,0,0,2,0,105,1,1,206,,AD,40,,,69,36,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13000,128,0,0,1,,,,,,
2013-usopen-1101,1:00:53,3,2,0,0,2,1,106,1,1,135,,0,0,,,70,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22032,84,0,0,2,,,,,,
2013-usopen-1101,1:01:28,3,2,0,0,3,0,107,1,2,197,,15,0,,,71,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,123,0,0,2,,,,,,
2013-usopen-1101,1:02:03,3,2,0,0,3,0,108,1,2,170,,30,0,,,72,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,106,0,0,2,,,,,,
2013-usopen-1101,1:02:44,3,2,0,0,3,0,109,1,2,0,,40,0,,,73,36,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,25000,0,0,0,2,,,,,,
2013-usopen-1101,1:03:08,3,3,0,0,3,1,110,1,2,146,,0,0,,,74,36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,22032,91,1,0,1,,,,,,
2013-usopen-1101,1:05:09,3,3,0,0,4,0,111,1,1,193,,15,0,,,75,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,120,0,0,1,,,,,,
2013-usopen-1101,1:05:25,3,3,0,0,4,0,112,2,1,193,,15,15,,,75,37,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,21010,120,0,0,1,,,,,,
2013-usopen-1101,1:05:49,3,3,0,0,4,0,113,2,1,157,,15,30,,,75,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,98,0,0,1,,,,,,
2013-usopen-1101,1:06:32,3,3,0,0,4,0,114,2,1,152,,15,40,,,75,39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,95,0,0,1,,,,,,
2013-usopen-1101,1:07:08,3,3,0,0,4,0,115,1,1,173,,30,40,,,76,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,21030,108,0,1,1,,,,,,
2013-usopen-1101,1:07:27,3,3,0,0,4,0,116,1,1,180,,40,40,,,77,39,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,13000,112,0,1,1,,,,,,
2013-usopen-1101,1:07:44,3,3,0,0,4,0,117,1,1,172,,AD,40,,,78,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,107,0,0,1,,,,,,
2013-usopen-1101,1:07:59,3,4,0,0,4,1,118,1,1,185,,0,0,,,79,39,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,21522,115,0,0,2,,,,,,
2013-usopen-1101,1:08:42,3,4,0,0,5,0,119,1,2,168,,15,0,,,80,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,105,0,0,2,,,,,,
2013-usopen-1101,1:09:08,3,4,0,0,5,0,120,2,2,156,,15,15,,,80,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,97,0,0,2,,,,,,
2013-usopen-1101,1:09:21,3,4,0,0,5,0,121,2,2,143,,15,30,,,80,41,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,21510,89,0,0,2,,,,,,
2013-usopen-1101,1:09:58,3,4,0,0,5,0,122,2,2,177,,15,40,,,80,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,110,0,0,2,,,,,,
2013-usopen-1101,1:10:16,3,4,0,0,5,0,123,1,2,154,,30,40,,,81,42,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,22030,96,0,0,2,,,,,,
