match_id,ElapsedTime,SetNo,P1GamesWon,P2GamesWon,SetWinner,GameNo,GameWinner,PointNumber,PointWinner,PointServer,Speed_KMH,Rally,P1Score,P2Score,P1Momentum,P2Momentum,P1PointsWon,P2PointsWon,P1Ace,P2Ace,P1Winner,P2Winner,P1DoubleFault,P2DoubleFault,P1UnfErr,P2UnfErr,P1NetPoint,P2NetPoint,P1NetPointWon,P2NetPointWon,P1BreakPoint,P2BreakPoint,P1BreakPointWon,P2BreakPointWon,P1FirstSrvIn,P2FirstSrvIn,P1FirstSrvWon,P2FirstSrvWon,P1SecondSrvIn,P2SecondSrvIn,P1SecondSrvWon,P2SecondSrvWon,P1ForcedError,P2ForcedError,History,Speed_MPH,P1BreakPointMissed,P2BreakPointMissed,ServeIndicator,Serve_Direction,Winner_FH,Winner_BH,ServingTo,P1TurningPoint,P2TurningPoint
2012-ausopen-1101,0:19:13,1,2,2,0,5,0,27,1,1,177,,30,15,16,11,15,12,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,22030,110,0,0,1,,,,,,
2012-ausopen-1101,0:19:41,1,2,2,0,5,0,28,1,1,142,,40,15,18,10,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,88,0,0,1,,,,,,
2012-ausopen-1101,0:20:25,1,2,2,0,5,0,29,2,1,166,,40,30,17,12,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,103,0,0,1,,,,,,
2012-ausopen-1101,0:20:55,1,3,2,0,5,1,30,1,1,197,,0,0,20,10,17,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21022,122,0,0,2,,,,,,
2012-ausopen-1101,0:22:48,1,3,2,0,6,0,31,2,2,153,,0,15,20,13,17,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010,95,0,0,2,,,,,,
2012-ausopen-1101,0:23:23,1,3,2,0,6,0,32,1,2,188,,15,15,22,12,18,14,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,21430,116,0,0,2,,,,,,
2012-ausopen-1101,0:24:12,1,3,2,0,6,0,33,1,2,0,,30,15,23,8,19,14,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,25000,0,0,0,2,,,,,,
2012-ausopen-1101,0:24:45,1,3,2,0,6,0,34,2,2,178,,30,30,21,9,19,15,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,,,,,,,,,,,12020,110,0,0,2,,,,,,
2012-ausopen-1101,0:25:14,1,3,2,0,6,0,35,1,2,149,,40,30,23,8,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,92,0,0,2,,,,,,
2012-ausopen-1101,0:25:57,1,3,2,0,6,0,36,2,2,186,,40,40,22,10,20,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,11030,115,1,0,2,,,,,,
2012-ausopen-1101,0:26:20,1,3,2,0,6,0,37,1,2,166,,AD,40,25,10,21,16,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,12010,103,0,0,2,,,,,,
2012-ausopen-1101,0:27:25,1,4,2,0,6,1,38,1,2,140,,0,0,30,6,22,16,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,,,,,,,,,,,21022,87,1,0,1,,,,,,
2012-ausopen-1101,0:28:33,1,4,2,0,7,0,39,1,1,136,,15,0,32,5,23,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,84,0,0,1,,,,,,
2012-ausopen-1101,0:29:00,1,4,2,0,7,0,40,1,1,176,,30,0,36,5,24,16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13000,109,0,0,1,,,,,S,
2012-ausopen-1101,0:29:24,1,4,2,0,7,0,41,1,1,169,,40,0,39,5,25,16,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,11410,105,0,0,1,,,,,M,
2012-ausopen-1101,0:29:47,1,4,2,0,7,0,42,2,1,176,,40,15,38,7,25,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,109,0,0,1,,,,,,
2012-ausopen-1101,0:30:18,1,4,2,0,7,0,43,2,1,137,,40,30,37,9,25,18,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,12030,85,0,0,1,,,,,,
2012-ausopen-1101,0:31:01,1,4,2,0,7,0,44,2,1,180,,40,40,35,10,25,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,111,0,0,1,,,,,,
2012-ausopen-1101,0:31:54,1,4,2,0,7,0,45,1,1,164,,AD,40,37,9,26,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,101,0,0,1,,,,,,
2012-ausopen-1101,0:32:18,1,5,2,0,7,1,46,1,1,168,,0,0,42,9,27,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11012,104,0,0,2,,,,,,
2012-ausopen-1101,0:34:15,1,5,2,0,8,0,47,1,2,129,,15,0,44,8,28,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,21030,80,0,0,2,,,,,,
2012-ausopen-1101,0:35:03,1,5,2,0,8,0,48,1,2,131,,30,0,46,7,29,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,81,0,0,2,,,,,,
2012-ausopen-1101,0:35:39,1,5,2,0,8,0,49,2,2,144,,30,15,45,9,29,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,89,0,0,2,,,,,,
2012-ausopen-1101,0:36:10,1,5,2,0,8,0,50,1,2,0,,40,15,46,7,30,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,0,0,0,2,,,,,,
2012-ausopen-1101,0:36:33,1,6,2,1,8,1,51,1,2,0,,0,0,54,1,31,20,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,,,,,,,,,,,25000,0,1,0,1,,,,,,
2012-ausopen-1101,0:38:52,2,0,0,0,1,0,52,2,1,186,,0,15,54,4,31,21,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,21510,115,0,0,1,,,,,,S
2012-ausopen-1101,0:39:23,2,0,0,0,1,0,53,2,1,193,,0,30,52,5,31,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,120,0,0,1,,,,,S,
2012-ausopen-1101,0:39:51,2,0,0,0,1,0,54,1,1,195,,15,30,53,3,32,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,121,0,0,1,,,,,,
2012-ausopen-1101,0:40:49,2,0,0,0,1,0,55,2,1,180,,15,40,52,5,32,23,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,11030,111,0,0,1,,,,,,
2012-ausopen-1101,0:42:12,2,0,0,0,1,0,56,1,1,188,,30,40,54,4,33,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,22030,116,0,1,1,,,,,,
2012-ausopen-1101,0:42:59,2,0,0,0,1,0,57,1,1,189,,40,40,55,2,34,23,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,,21020,117,0,1,1,,,,,,
2012-ausopen-1101,0:43:52,2,0,0,0,1,0,58,2,1,192,,40,AD,55,5,34,24,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,21410,119,0,0,1,,,,,,
2012-ausopen-1101,0:44:48,2,0,0,0,1,0,59,1,1,0,,40,40,56,3,35,24,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,,21020,0,0,1,1,,,,,,
2012-ausopen-1101,0:45:29,2,0,0,0,1,0,60,1,1,182,,AD,40,58,2,36,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,113,0,0,1,,,,,,
2012-ausopen-1101,0:45:55,2,1,0,0,1,1,61,1,1,197,,0,0,61,1,37,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22022,122,0,0,2,,,,,,
2012-ausopen-1101,0:47:32,2,1,0,0,2,0,62,1,2,151,,15,0,62,1,38,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,93,0,0,2,,,,,,S
2012-ausopen-1101,0:48:18,2,1,0,0,2,0,63,2,2,184,,15,15,61,3,38,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,12030,114,0,0,2,,,,,,
2012-ausopen-1101,0:48:55,2,1,0,0,2,0,64,1,2,158,,30,15,62,1,39,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,98,0,0,2,,,,,,
2012-ausopen-1101,0:50:01,2,1,0,0,2,0,65,1,2,179,,40,15,64,1,40,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,22430,111,0,0,2,,,,,,
2012-ausopen-1101,0:50:29,2,1,0,0,2,0,66,2,2,171,,40,30,63,3,40,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,11030,106,1,0,2,,,,,,
2012-ausopen-1101,0:50:57,2,2,0,0,2,1,67,1,2,145,,0,0,69,1,41,26,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,,,,,,,,,,,21432,90,1,0,1,,,,,,
2012-ausopen-1101,0:51:57,2,2,0,0,3,0,68,1,1,167,,15,0,72,1,42,26,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,11410,103,0,0,1,,,,,,
2012-ausopen-1101,0:52:23,2,2,0,0,3,0,69,1,1,189,,30,0,74,1,43,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,117,0,0,1,,,,,,
2012-ausopen-1101,0:52:43,2,2,0,0,3,0,70,1,1,141,,40,0,77,1,44,26,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,11010,87,0,0,1,,,,,S,
2012-ausopen-1101,0:53:16,2,2,0,0,3,0,71,2,1,192,,40,15,75,2,44,27,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,12420,119,0,0,1,,,,,,
2012-ausopen-1101,0:53:46,2,2,0,0,3,0,72,2,1,197,,40,30,75,5,44,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22010,122,0,0,1,,,,,,
2012-ausopen-1101,0:54:33,2,3,0,0,3,1,73,1,1,141,,0,0,78,3,45,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21022,87,0,0,2,,,,,,S
2012-ausopen-1101,0:56:34,2,3,0,0,4,0,74,1,2,163,,15,0,79,1,46,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,101,0,0,2,,,,,,
2012-ausopen-1101,0:57:01,2,3,0,0,4,0,75,2,2,188,,15,15,77,2,46,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,116,0,0,2,,,,,,
2012-ausopen-1101,0:57:37,2,3,0,0,4,0,76,1,2,179,,30,15,79,1,47,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,111,0,0,2,,,,,,
2012-ausopen-1101,0:58:02,2,3,0,0,4,0,77,2,2,184,,30,30,77,2,47,30,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,,,,,,,,,,,11020,114,0,0,2,,,,,,
2012-ausopen-1101,0:58:41,2,3,0,0,4,0,78,1,2,183,,40,30,78,1,48,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,113,0,0,2,,,,,,
2012-ausopen-1101,0:59:14,2,4,0,0,4,1,79,1,2,139,,0,0,83,1,49,30,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,,,,,,,,,,,21022,86,1,0,1,,,,,,
2012-ausopen-1101,1:00:26,2,4,0,0,5,0,80,2,1,154,,0,15,81,2,49,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,95,0,0,1,,,,,,
2012-ausopen-1101,1:01:07,2,4,0,0,5,0,81,1,1,194,,15,15,84,2,50,31,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,11410,120,0,0,1,,,,,,
2012-ausopen-1101,1:01:40,2,4,0,0,5,0,82,1,1,190,,30,15,86,1,51,31,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,22030,118,0,0,1,,,,,,
2012-ausopen-1101,1:02:06,2,4,0,0,5,0,83,1,1,192,,40,15,88,1,52,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,119,0,0,1,,,,,,
2012-ausopen-1101,1:02:25,2,5,0,0,5,1,84,1,1,195,,0,0,94,1,53,31,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13000,121,0,0,2,,,,,,
2012-ausopen-1101,1:04:18,2,5,0,0,6,0,85,2,2,181,,0,15,94,4,53,32,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,21510,112,0,0,2,,,,,S,
2012-ausopen-1101,1:04:44,2,5,0,0,6,0,86,1,2,132,,15,15,95,2,54,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,82,0,0,2,,,,,,
2012-ausopen-1101,1:05:24,2,5,0,0,6,0,87,2,2,176,,15,30,94,4,54,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,109,0,0,2,,,,,,
2012-ausopen-1101,1:05:51,2,5,0,0,6,0,88,1,2,186,,30,30,95,2,55,33,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,,,,,,,,,,,22420,115,0,0,2,,,,,,
2012-ausopen-1101,1:06:26,2,5,0,0,6,0,89,1,2,159,,40,30,96,1,56,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,98,0,0,2,,,,,,
2012-ausopen-1101,1:07:10,2,5,0,0,6,0,90,2,2,180,,40,40,96,4,56,34,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,21010,111,1,0,2,,,,,,
2012-ausopen-1101,1:07:46,2,5,0,0,6,0,91,1,2,0,,AD,40,98,3,57,34,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,21030,0,0,0,2,,,,,,
2012-ausopen-1101,1:08:36,2,6,0,1,6,1,92,1,2,147,,0,0,108,1,58,34,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,11013,91,1,0,1,,,,,,
2012-ausopen-1101,1:11:31,3,0,0,0,1,0,93,1,1,191,,15,0,110,1,59,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,118,0,0,1,,,,,M,
2012-ausopen-1101,1:11:50,3,0,0,0,1,0,94,1,1,134,,30,0,111,1,60,34,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,,,,,,,,,,,21020,83,0,0,1,,,,,M,
2012-ausopen-1101,1:12:42,3,0,0,0,1,0,95,1,1,194,,40,0,114,1,61,34,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,11010,120,0,0,1,,,,,,
2012-ausopen-1101,1:13:12,3,1,0,0,1,1,96,1,1,140,,0,0,118,1,62,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21032,87,0,0,2,,,,,,
2012-ausopen-1101,1:14:16,3,1,0,0,2,0,97,1,2,143,,15,0,120,1,63,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,88,0,0,2,,,,,,
2012-ausopen-1101,1:14:51,3,1,0,0,2,0,98,2,2,147,,15,15,120,4,63,35,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,21410,91,0,0,2,,,,,,
2012-ausopen-1101,1:15:40,3,1,0,0,2,0,99,1,2,177,,30,15,122,3,64,35,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,22030,110,0,0,2,,,,,,
2012-ausopen-1101,1:16:40,3,1,0,0,2,0,100,1,2,138,,40,15,124,2,65,35,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,21030,85,0,0,2,,,,,,
2012-ausopen-1101,1:17:29,3,2,0,0,2,1,101,1,2,0,,0,0,129,1,66,35,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,,,,,,,,,,,25000,0,1,0,1,,,,,,
2012-ausopen-1101,1:18:24,3,2,0,0,3,0,102,1,1,187,,15,0,132,1,67,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,116,0,0,1,,,,,,
2012-ausopen-1101,1:18:45,3,2,0,0,3,0,103,2,1,179,,15,15,130,2,67,36,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,12420,111,0,0,1,,,,,S,
2012-ausopen-1101,1:19:23,3,2,0,0,3,0,104,1,1,180,,30,15,133,2,68,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,111,0,0,1,,,,,,
2012-ausopen-1101,1:19:46,3,2,0,0,3,0,105,1,1,192,,40,15,135,1,69,36,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,22030,119,0,0,1,,,,,,
2012-ausopen-1101,1:20:11,3,2,0,0,3,0,106,2,1,164,,40,30,135,4,69,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010,101,0,0,1,,,,,,
2012-ausopen-1101,1:20:45,3,3,0,0,3,1,107,1,1,193,,0,0,141,4,70,37,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13000,120,0,0,2,,,,,,
2012-ausopen-1101,1:22:33,3,3,0,0,4,0,108,1,2,0,,15,0,144,4,71,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12010,0,0,0,2,,,,,,
2012-ausopen-1101,1:23:07,3,3,0,0,4,0,109,2,2,182,,15,15,143,6,71,38,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,11030,113,0,0,2,,,,,,
2012-ausopen-1101,1:23:43,3,3,0,0,4,0,110,1,2,0,,30,15,145,5,72,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,0,0,0,2,,,,,,
2012-ausopen-1101,1:24:23,3,3,0,0,4,0,111,2,2,184,,30,30,144,7,72,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,114,0,0,2,,,,,,
2012-ausopen-1101,1:24:45,3,3,0,0,4,0,112,1,2,151,,40,30,145,5,73,39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,93,0,0,2,,,,,,
2012-ausopen-1101,1:25:52,3,4,0,0,4,1,113,1,2,0,,0,0,150,1,74,39,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,,,,,,,,,,,25000,0,1,0,1,,,,,,
2012-ausopen-1101,1:26:37,3,4,0,0,5,0,114,1,1,187,,15,0,154,1,75,39,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13000,116,0,0,1,,,,,,S
2012-ausopen-1101,1:26:55,3,4,0,0,5,0,115,1,1,134,,30,0,155,1,76,39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,83,0,0,1,,,,,,S
2012-ausopen-1101,1:27:24,3,4,0,0,5,0,116,1,1,142,,40,0,156,1,77,39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,88,0,0,1,,,,,,
2012-ausopen-1101,1:27:53,3,4,0,0,5,0,117,2,1,145,,40,15,154,2,77,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,90,0,0,1,,,,,,
2012-ausopen-1101,1:28:12,3,5,0,0,5,1,118,1,1,0,,0,0,159,2,78,40,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,11512,0,0,0,2,,,,,,
2012-ausopen-1101,1:29:50,3,5,0,0,6,0,119,2,2,170,,0,15,159,5,78,41,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,21010,105,0,0,2,,,,,,
2012-ausopen-1101,1:30:21,3,5,0,0,6,0,120,1,2,187,,15,15,161,4,79,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,116,0,0,2,,,,,,S
