match_id,year,slam,match_num,player1,player2,status,winner,event_name,round,court_name,court_id,player1id,player2id,nation1,nation2,partner1,partner2,nation_partner1,nation_partner2
2019-frenchopen-WD103,2019,frenchopen,WD103,M. Minella,V. Diatchenko,,,,,,,,,LUX,RUS,A. Van Uytvanck,N. Dzalamidze,BEL,RUS
2019-frenchopen-WD104,2019,frenchopen,WD104,M. Adamczak,K. Flipkens,,,,,,,,,AUS,BEL,J. Moore,J. Larsson,AUS,SWE
2019-frenchopen-WD105,2019,frenchopen,WD105,L. Hradecka,N. Hibino,,,,,,,,,CZE,JPN,A. Klepac,R. Voracova,SLO,CZE
2019-frenchopen-WD106,2019,frenchopen,WD106,S. Kenin,D. Cibulkova,,,,,,,,,USA,SVK,A. Petkovic,L. Safarova,GER,CZE
2019-frenchopen-WD107,2019,frenchopen,WD107,E. Alexandrova,A. Pavlyuchenkova,,,,,,,,,RUS,RUS,V. Zvonareva,A. Sevastova,RUS,LAT
2019-frenchopen-WD108,2019,frenchopen,WD108,J. Brady,N. Melichar,,,,,,,,,USA,USA,A. Riske,K. Peschke,USA,CZE
2019-frenchopen-WD109,2019,frenchopen,WD109,G. Dabrowski,I. Bara,,,,,,,,,CAN,ROU,Y. Xu,D. Jakupovic,CHN,SLO
2019-frenchopen-WD110,2019,frenchopen,WD110,L. Bencheikh,X. Han,,,,,,,,,FRA,CHN,C. Gauff,Y. Wang,USA,CHN
2019-frenchopen-WD111,2019,frenchopen,WD111,A. Sasnovich,F. Ferro,,,,,,,,,BLR,FRA,T. Townsend,D. Parry,USA,FRA
2019-frenchopen-WD112,2019,frenchopen,WD112,P. Hercog,A. Rosolska,,,,,,,,,SLO,POL,E. Rodina,Z. Yang,RUS,CHN
2019-frenchopen-WD113,2019,frenchopen,WD113,A. Groenefeld,M. Kato,,,,,,,,,GER,JPN,D. Schuurs,S. Sanders,NED,AUS
2019-frenchopen-WD114,2019,frenchopen,WD114,S. Aoyama,Y. Duan,,,,,,,,,JPN,CHN,L. Marozava,S. Zheng,BLR,CHN
2019-frenchopen-WD115,2019,frenchopen,WD115,A. Mitu,D. Kasatkina,,,,,,,,,ROU,RUS,Y. Putintseva,A. Kontaveit,KAZ,EST
2019-frenchopen-WD117,2019,frenchopen,WD117,E. Mertens,T. Maria,,,,,,,,,BEL,GER,A. Sabalenka,H. Watson,BLR,GBR
2019-frenchopen-WD118,2019,frenchopen,WD118,A. Droguet,O. Kalashnikova,,,,,,,,,FRA,GEO,S. Janicijevic,R. Peterson,FRA,SWE
2019-frenchopen-WD119,2019,frenchopen,WD119,V. Golubic,R. Atawo,,,,,,,,,SUI,USA,K. Muchova,K. Srebotnik,CZE,SLO
2019-frenchopen-WD120,2019,frenchopen,WD120,D. Krawczyk,E. Hozumi,,,,,,,,,USA,JPN,J. Pegula,M. Ninomiya,USA,JPN
2019-frenchopen-WD121,2019,frenchopen,WD121,I. Begu,L. Kichenok,,,,,,,,,ROU,UKR,M. Buzarnescu,J. Ostapenko,ROU,LAT
2019-frenchopen-WD122,2019,frenchopen,WD122,M. Rybarikova,A. Hesse,,,,,,,,,SVK,FRA,M. Vondrousova,J. Ponchet,CZE,FRA
2019-frenchopen-WD123,2019,frenchopen,WD123,A. Sharma,M. Puig,,,,,,,,,AUS,PUR,L. Stefani,S. Rogers,BRA,USA
2019-frenchopen-WD124,2019,frenchopen,WD124,A. Muhammad,S. Hsieh,,,,,,,,,USA,TPE,M. Sanchez,B. Strycova,USA,CZE
2019-frenchopen-WD125,2019,frenchopen,WD125,S. Stosur,V. Kudermetova,,,,,,,,,AUS,RUS,S. Zhang,G. Voskoboeva,CHN,KAZ
2019-frenchopen-WD126,2019,frenchopen,WD126,J. Belgraver,D. Collins,,,,,,,,,FRA,USA,M. Halemai,S. Santamaria,FRA,USA
2019-frenchopen-WD127,2019,frenchopen,WD127,C. Paquet,B. Bencic,,,,,,,,,FRA,SUI,P. Parmentier,V. Kuzmova,FRA,SVK
2019-frenchopen-WD128,2019,frenchopen,WD128,A. Krunic,V. Azarenka,,,,,,,,,SRB,BLR,A. Tomljanovic,A. Barty,AUS,AUS
2019-frenchopen-WD129,2019,frenchopen,WD129,D. Jurak,A. Friedsam,,,,,,,,,CRO,GER,R. Olaru,L. Siegemund,ROU,GER
2019-frenchopen-WD130,2019,frenchopen,WD130,A. Anisimova,K. Christian,,,,,,,,,USA,USA,X. Knoll,G. Olmos,SUI,MEX
2019-frenchopen-WD131,2019,frenchopen,WD131,A. Cornet,A. Guarachi,,,,,,,,,FRA,CHI,P. Martic,T. Zidansek,CRO,SLO
2019-frenchopen-WD132,2019,frenchopen,WD132,X. Jiang,T. Babos,,,,,,,,,CHN,HUN,Q. Wang,K. Mladenovic,CHN,FRA
2019-frenchopen-WD201,2019,frenchopen,WD201,N. Kichenok,M. Martinez Sanchez,,,,,,,,,UKR,ESP,A. Spears,S. Sorribes Tormo,USA,ESP
2019-frenchopen-WD202,2019,frenchopen,WD202,V. Diatchenko,K. Flipkens,,,,,,,,,RUS,BEL,N. Dzalamidze,J. Larsson,RUS,SWE
2019-frenchopen-WD203,2019,frenchopen,WD203,L. Hradecka,S. Kenin,,,,,,,,,CZE,USA,A. Klepac,A. Petkovic,SLO,GER
2019-frenchopen-WD204,2019,frenchopen,WD204,E. Alexandrova,N. Melichar,,,,,,,,,RUS,USA,V. Zvonareva,K. Peschke,RUS,CZE
2019-frenchopen-WD205,2019,frenchopen,WD205,G. Dabrowski,X. Han,,,,,,,,,CAN,CHN,Y. Xu,Y. Wang,CHN,CHN
2019-frenchopen-WD206,2019,frenchopen,WD206,F. Ferro,A. Rosolska,,,,,,,,,FRA,POL,D. Parry,Z. Yang,FRA,CHN
2019-frenchopen-WD207,2019,frenchopen,WD207,A. Groenefeld,Y. Duan,,,,,,,,,GER,CHN,D. Schuurs,S. Zheng,NED,CHN
2019-frenchopen-WD208,2019,frenchopen,WD208,D. Kasatkina,H. Chan,,,,,,,,,RUS,TPE,A. Kontaveit,L. Chan,EST,TPE
2019-frenchopen-WD209,2019,frenchopen,WD209,E. Mertens,O. Kalashnikova,,,,,,,,,BEL,GEO,A. Sabalenka,R. Peterson,BLR,SWE
2019-frenchopen-WD210,2019,frenchopen,WD210,R. Atawo,D. Krawczyk,,,,,,,,,USA,USA,K. Srebotnik,J. Pegula,SLO,USA
2019-frenchopen-WD212,2019,frenchopen,WD212,M. Puig,S. Hsieh,,,,,,,,,PUR,TPE,S. Rogers,B. Strycova,USA,CZE
2019-frenchopen-WD213,2019,frenchopen,WD213,S. Stosur,D. Collins,,,,,,,,,AUS,USA,S. Zhang,S. Santamaria,CHN,USA
2019-frenchopen-WD214,2019,frenchopen,WD214,B. Bencic,V. Azarenka,,,,,,,,,SUI,BLR,V. Kuzmova,A. Barty,SVK,AUS
2019-frenchopen-WD215,2019,frenchopen,WD215,A. Friedsam,A. Anisimova,,,,,,,,,GER,USA,L. Siegemund,X. Knoll,GER,SUI
2019-frenchopen-WD216,2019,frenchopen,WD216,A. Cornet,T. Babos,,,,,,,,,FRA,HUN,P. Martic,K. Mladenovic,CRO,FRA
2019-frenchopen-WD301,2019,frenchopen,WD301,N. Kichenok,K. Flipkens,,,,,,,,,UKR,BEL,A. Spears,J. Larsson,USA,SWE
2019-frenchopen-WD302,2019,frenchopen,WD302,L. Hradecka,N. Melichar,,,,,,,,,CZE,USA,A. Klepac,K. Peschke,SLO,CZE
2019-frenchopen-WD303,2019,frenchopen,WD303,G. Dabrowski,F. Ferro,,,,,,,,,CAN,FRA,Y. Xu,D. Parry,CHN,FRA
2019-frenchopen-WD304,2019,frenchopen,WD304,Y. Duan,D. Kasatkina,,,,,,,,,CHN,RUS,S. Zheng,A. Kontaveit,CHN,EST
2019-frenchopen-WD305,2019,frenchopen,WD305,E. Mertens,D. Krawczyk,,,,,,,,,BEL,USA,A. Sabalenka,J. Pegula,BLR,USA
2019-frenchopen-WD306,2019,frenchopen,WD306,L. Kichenok,S. Hsieh,,,,,,,,,UKR,TPE,J. Ostapenko,B. Strycova,LAT,CZE
2019-frenchopen-WD307,2019,frenchopen,WD307,S. Stosur,V. Azarenka,,,,,,,,,AUS,BLR,S. Zhang,A. Barty,CHN,AUS
2019-frenchopen-WD308,2019,frenchopen,WD308,A. Friedsam,T. Babos,,,,,,,,,GER,HUN,L. Siegemund,K. Mladenovic,GER,FRA
2019-frenchopen-WD401,2019,frenchopen,WD401,K. Flipkens,N. Melichar,,,,,,,,,BEL,USA,J. Larsson,K. Peschke,SWE,CZE
2019-frenchopen-WD402,2019,frenchopen,WD402,G. Dabrowski,Y. Duan,,,,,,,,,CAN,CHN,Y. Xu,S. Zheng,CHN,CHN
2019-frenchopen-WD403,2019,frenchopen,WD403,E. Mertens,L. Kichenok,,,,,,,,,BEL,UKR,A. Sabalenka,J. Ostapenko,BLR,LAT
2019-frenchopen-WD404,2019,frenchopen,WD404,S. Stosur,T. Babos,,,,,,,,,AUS,HUN,S. Zhang,K. Mladenovic,CHN,FRA
2019-frenchopen-WD501,2019,frenchopen,WD501,K. Flipkens,Y. Duan,,,,,,,,,BEL,CHN,J. Larsson,S. Zheng,SWE,CHN
2019-frenchopen-WD502,2019,frenchopen,WD502,E. Mertens,T. Babos,,,,,,,,,BEL,HUN,A. Sabalenka,K. Mladenovic,BLR,FRA
2019-frenchopen-WD601,2019,frenchopen,WD601,Y. Duan,T. Babos,,,,,,,,,CHN,HUN,S. Zheng,K. Mladenovic,CHN,FRA
