match_id,year,slam,match_num,player1,player2,status,winner,event_name,round,court_name,court_id,player1id,player2id,nation1,nation2,partner1,partner2,nation_partner1,nation_partner2
2020-frenchopen-3214,2020,frenchopen,3214,A Mannarino,B Bonzi,,,,,,,,,,,B Paire,A Hoang,,
2020-frenchopen-3215,2020,frenchopen,3215,J Murray,M Guinard,,,,,,,,,,,N Skupski,A Rinderknech,,
2020-frenchopen-3216,2020,frenchopen,3216,D Evans,M Granollers,,,,,,,,,,,H Hurkacz,H Zeballos,,
2020-frenchopen-3301,2020,frenchopen,3301,Js Cabal,J Melzer,,,,,,,,,,,R Farah,E Roger-Vasselin,,
2020-frenchopen-3302,2020,frenchopen,3302,F Nielsen,I Dodig,,,,,,,,,,,T Puetz,F Polasek,,
2020-frenchopen-3303,2020,frenchopen,3303,R Ram,J Chardy,,,,,,,,,,,J Salisbury,F Martin,,
2020-frenchopen-3304,2020,frenchopen,3304,Jj Rojer,M Pavic,,,,,,,,,,,H Tecau,B Soares,,
2020-frenchopen-3305,2020,frenchopen,3305,Ph Herbert,W Koolhof,,,,,,,,,,,N Mahut,N Mektic,,
2020-frenchopen-3306,2020,frenchopen,3306,P Cuevas,N Monroe,,,,,,,,,,,F Lopez,T Paul,,
2020-frenchopen-3307,2020,frenchopen,3307,K Krawietz,B Bonzi,,,,,,,,,,,A Mies,A Hoang,,
2020-frenchopen-3308,2020,frenchopen,3308,J Murray,M Granollers,,,,,,,,,,,N Skupski,H Zeballos,,
2020-frenchopen-3401,2020,frenchopen,3401,Js Cabal,F Nielsen,,,,,,,,,,,R Farah,T Puetz,,
2020-frenchopen-3402,2020,frenchopen,3402,R Ram,M Pavic,,,,,,,,,,,J Salisbury,B Soares,,
2020-frenchopen-3403,2020,frenchopen,3403,W Koolhof,N Monroe,,,,,,,,,,,N Mektic,T Paul,,
2020-frenchopen-3404,2020,frenchopen,3404,K Krawietz,J Murray,,,,,,,,,,,A Mies,N Skupski,,
2020-frenchopen-3501,2020,frenchopen,3501,Js Cabal,M Pavic,,,,,,,,,,,R Farah,B Soares,,
2020-frenchopen-3502,2020,frenchopen,3502,W Koolhof,K Krawietz,,,,,,,,,,,N Mektic,A Mies,,
2020-frenchopen-3601,2020,frenchopen,3601,M Pavic,K Krawietz,,,,,,,,,,,B Soares,A Mies,,
2020-frenchopen-4101,2020,frenchopen,4101,Sw Hsieh,M Sanchez,,,,,,,,,,,B Strycova,A Sharma,,
2020-frenchopen-4102,2020,frenchopen,4102,M Bouzkova,A Bogdan,,,,,,,,,,,A Rus,R Peterson,,
2020-frenchopen-4103,2020,frenchopen,4103,L Pattinama Kerkhove,L Davis,,,,,,,,,,,B Schoofs,S Santamaria,,
2020-frenchopen-4104,2020,frenchopen,4104,E Perez,A Guarachi,,,,,,,,,,,S Sanders,D Krawczyk,,
2020-frenchopen-4105,2020,frenchopen,4105,H Carter,A Bolsova,,,,,,,,,,,L Stefani,U Eikeri,,
2020-frenchopen-4106,2020,frenchopen,4106,T Andrianjafitrimo,M Kato,,,,,,,,,,,C Paquet,T Zidansek,,
2020-frenchopen-4107,2020,frenchopen,4107,A Petkovic,C Lister,,,,,,,,,,,Y Wickmayer,S Rogers,,
2020-frenchopen-4108,2020,frenchopen,4108,B Pera,S Aoyama,,,,,,,,,,,R Voracova,E Shibahara,,
2020-frenchopen-4109,2020,frenchopen,4109,E Mertens,I Begu,,,,,,,,,,,A Sabalenka,R Olaru,,
2020-frenchopen-4110,2020,frenchopen,4110,A Muhammad,V Lapko,,,,,,,,,,,J Pegula,D Yastremska,,
2020-frenchopen-4111,2020,frenchopen,4111,A Hesse,K Kozlova,,,,,,,,,,,H Tan,M Linette,,
2020-frenchopen-4112,2020,frenchopen,4112,A Droguet,C Gauff,,,,,,,,,,,S Janicijevic,C Mcnally,,
2020-frenchopen-4113,2020,frenchopen,4113,L Siegemund,A Cornet,,,,,,,,,,,V Zvonareva,P Parmentier,,
2020-frenchopen-4114,2020,frenchopen,4114,N Melichar,X Knoll,,,,,,,,,,,I Swiatek,D Kovinic,,
2020-frenchopen-4115,2020,frenchopen,4115,A Riske,V Heisen,,,,,,,,,,,A Tomljanovic,E Webley-Smith,,
2020-frenchopen-4116,2020,frenchopen,4116,N Hibino,K Peschke,,,,,,,,,,,M Ninomiya,D Schuurs,,
2020-frenchopen-4117,2020,frenchopen,4117,V Kudermetova,A Blinkova,,,,,,,,,,,S Zhang,C Mchale,,
2020-frenchopen-4118,2020,frenchopen,4118,G Minnen,L Arruabarrena,,,,,,,,,,,A Van Uytvanck,H Watson,,
2020-frenchopen-4120,2020,frenchopen,4120,P Badosa,S Kenin,,,,,,,,,,,E Rybakina,B Mattek-Sands,,
2020-frenchopen-4121,2020,frenchopen,4121,V Kuzmova,Li Paar,,,,,,,,,,,Kr Pliskova,J Wachaczyk,,
2020-frenchopen-4122,2020,frenchopen,4122,E Alexandrova,E Jacquemot,,,,,,,,,,,O Kalashnikova,E Lechemia,,
2020-frenchopen-4123,2020,frenchopen,4123,Al Friedsam,J Brady,,,,,,,,,,,K Srebotnik,C Dolehide,,
2020-frenchopen-4124,2020,frenchopen,4124,C Burel,B Krejcikova,,,,,,,,,,,J Ponchet,K Siniakova,,
2020-frenchopen-4125,2020,frenchopen,4125,G Dabrowski,Z Diyas,,,,,,,,,,,J Ostapenko,A Rodionova,,
2020-frenchopen-4126,2020,frenchopen,4126,M Doi,I Bara,,,,,,,,,,,M Niculescu,F Stollar,,
2020-frenchopen-4127,2020,frenchopen,4127,K Flipkens,K Bondarenko,,,,,,,,,,,A Pavlyuchenkova,S Fichman,,
2020-frenchopen-4128,2020,frenchopen,4128,M Kostyuk,L Hradecka,,,,,,,,,,,A Sasnovich,A Klepac,,
2020-frenchopen-4129,2020,frenchopen,4129,L Kichenok,V Gracheva,,,,,,,,,,,N Kichenok,J Paolini,,
2020-frenchopen-4130,2020,frenchopen,4130,A Mitu,M Brengle,,,,,,,,,,,Pm Tig,Y Sizikova,,
2020-frenchopen-4131,2020,frenchopen,4131,Ak Schmiedlova,K Christian,,,,,,,,,,,K Zavatska,G Olmos,,
2020-frenchopen-4132,2020,frenchopen,4132,A Kalinskaya,T Babos,,,,,,,,,,,Y Putintseva,K Mladenovic,,
2020-frenchopen-4201,2020,frenchopen,4201,Sw Hsieh,M Bouzkova,,,,,,,,,,,B Strycova,A Rus,,
2020-frenchopen-4202,2020,frenchopen,4202,L Davis,A Guarachi,,,,,,,,,,,S Santamaria,D Krawczyk,,
2020-frenchopen-4203,2020,frenchopen,4203,H Carter,M Kato,,,,,,,,,,,L Stefani,T Zidansek,,
2020-frenchopen-4204,2020,frenchopen,4204,C Lister,S Aoyama,,,,,,,,,,,S Rogers,E Shibahara,,
2020-frenchopen-4205,2020,frenchopen,4205,E Mertens,A Muhammad,,,,,,,,,,,A Sabalenka,J Pegula,,
2020-frenchopen-4206,2020,frenchopen,4206,K Kozlova,C Gauff,,,,,,,,,,,M Linette,C Mcnally,,
2020-frenchopen-4207,2020,frenchopen,4207,L Siegemund,N Melichar,,,,,,,,,,,V Zvonareva,I Swiatek,,
2020-frenchopen-4208,2020,frenchopen,4208,A Riske,K Peschke,,,,,,,,,,,A Tomljanovic,D Schuurs,,
2020-frenchopen-4209,2020,frenchopen,4209,V Kudermetova,G Minnen,,,,,,,,,,,S Zhang,A Van Uytvanck,,
2020-frenchopen-4210,2020,frenchopen,4210,N Stojanovic,S Kenin,,,,,,,,,,,J Teichmann,B Mattek-Sands,,
2020-frenchopen-4211,2020,frenchopen,4211,V Kuzmova,E Alexandrova,,,,,,,,,,,Kr Pliskova,O Kalashnikova,,
2020-frenchopen-4212,2020,frenchopen,4212,J Brady,B Krejcikova,,,,,,,,,,,C Dolehide,K Siniakova,,
2020-frenchopen-4213,2020,frenchopen,4213,G Dabrowski,M Doi,,,,,,,,,,,J Ostapenko,M Niculescu,,
2020-frenchopen-4214,2020,frenchopen,4214,K Flipkens,M Kostyuk,,,,,,,,,,,A Pavlyuchenkova,A Sasnovich,,
2020-frenchopen-4215,2020,frenchopen,4215,V Gracheva,A Mitu,,,,,,,,,,,J Paolini,Pm Tig,,
2020-frenchopen-4216,2020,frenchopen,4216,K Christian,T Babos,,,,,,,,,,,G Olmos,K Mladenovic,,
2020-frenchopen-4301,2020,frenchopen,4301,Sw Hsieh,A Guarachi,,,,,,,,,,,B Strycova,D Krawczyk,,
2020-frenchopen-4302,2020,frenchopen,4302,H Carter,S Aoyama,,,,,,,,,,,L Stefani,E Shibahara,,
2020-frenchopen-4303,2020,frenchopen,4303,A Muhammad,C Gauff,,,,,,,,,,,J Pegula,C Mcnally,,
2020-frenchopen-4304,2020,frenchopen,4304,N Melichar,K Peschke,,,,,,,,,,,I Swiatek,D Schuurs,,
2020-frenchopen-4305,2020,frenchopen,4305,V Kudermetova,S Kenin,,,,,,,,,,,S Zhang,B Mattek-Sands,,
2020-frenchopen-4306,2020,frenchopen,4306,V Kuzmova,B Krejcikova,,,,,,,,,,,Kr Pliskova,K Siniakova,,
2020-frenchopen-4307,2020,frenchopen,4307,G Dabrowski,M Kostyuk,,,,,,,,,,,J Ostapenko,A Sasnovich,,
2020-frenchopen-4308,2020,frenchopen,4308,A Mitu,T Babos,,,,,,,,,,,Pm Tig,K Mladenovic,,
2020-frenchopen-4401,2020,frenchopen,4401,A Guarachi,S Aoyama,,,,,,,,,,,D Krawczyk,E Shibahara,,
2020-frenchopen-4402,2020,frenchopen,4402,A Muhammad,N Melichar,,,,,,,,,,,J Pegula,I Swiatek,,
2020-frenchopen-4403,2020,frenchopen,4403,S Kenin,B Krejcikova,,,,,,,,,,,B Mattek-Sands,K Siniakova,,
2020-frenchopen-4404,2020,frenchopen,4404,M Kostyuk,T Babos,,,,,,,,,,,A Sasnovich,K Mladenovic,,
2020-frenchopen-4501,2020,frenchopen,4501,A Guarachi,N Melichar,,,,,,,,,,,D Krawczyk,I Swiatek,,
2020-frenchopen-4502,2020,frenchopen,4502,B Krejcikova,T Babos,,,,,,,,,,,K Siniakova,K Mladenovic,,
2020-frenchopen-4601,2020,frenchopen,4601,A Guarachi,T Babos,,,,,,,,,,,D Krawczyk,K Mladenovic,,
